setor,mes,Admissões,Desligamentos,Estoque,Saldos,date,taxa_liquida,estoque_ref
"Artes, Cultura, Esporte e Recreação",Março/2021,5693.0,8046.0,232358.0,-2353.0,2021-03-01,-0.010126614964838741,232358.0
"Artes, Cultura, Esporte e Recreação",Abril/2021,4810.0,6636.0,230532.0,-1826.0,2021-04-01,-0.007920809258584492,230532.0
"Artes, Cultura, Esporte e Recreação",Maio/2021,7547.0,6901.0,231178.0,646.0,2021-05-01,0.0027943835486075666,231178.0
"Artes, Cultura, Esporte e Recreação",Junho/2021,7788.0,6373.0,232593.0,1415.0,2021-06-01,0.006083588070148285,232593.0
"Artes, Cultura, Esporte e Recreação",Julho/2021,8644.0,6089.0,235148.0,2555.0,2021-07-01,0.01086549747393131,235148.0
"Artes, Cultura, Esporte e Recreação",Agosto/2021,11393.0,6918.0,239623.0,4475.0,2021-08-01,0.018675168911164622,239623.0
"Artes, Cultura, Esporte e Recreação",Setembro/2021,11586.0,7684.0,243525.0,3902.0,2021-09-01,0.016022995585668824,243525.0
"Artes, Cultura, Esporte e Recreação",Outubro/2021,11202.0,7646.0,247081.0,3556.0,2021-10-01,0.01439204147627701,247081.0
"Artes, Cultura, Esporte e Recreação",Novembro/2021,11003.0,8478.0,249606.0,2525.0,2021-11-01,0.010115942725735759,249606.0
"Artes, Cultura, Esporte e Recreação",Dezembro/2021,10035.0,9223.0,250418.0,812.0,2021-12-01,0.003242578408900319,250418.0
"Artes, Cultura, Esporte e Recreação",Janeiro/2022,11750.0,8905.0,253263.0,2845.0,2022-01-01,0.0112333818994484,253263.0
"Artes, Cultura, Esporte e Recreação",Fevereiro/2022,12227.0,9316.0,256174.0,2911.0,2022-02-01,0.01136337020931086,256174.0
"Artes, Cultura, Esporte e Recreação",Março/2022,12337.0,11177.0,257334.0,1160.0,2022-03-01,0.004507760342589786,257334.0
"Artes, Cultura, Esporte e Recreação",Abril/2022,13116.0,9869.0,260581.0,3247.0,2022-04-01,0.012460616852341498,260581.0
"Artes, Cultura, Esporte e Recreação",Maio/2022,11762.0,9306.0,263037.0,2456.0,2022-05-01,0.009337089458897418,263037.0
"Artes, Cultura, Esporte e Recreação",Junho/2022,11288.0,9209.0,265116.0,2079.0,2022-06-01,0.007841850359842485,265116.0
"Artes, Cultura, Esporte e Recreação",Julho/2022,11858.0,9597.0,267377.0,2261.0,2022-07-01,0.008456224731371809,267377.0
"Artes, Cultura, Esporte e Recreação",Agosto/2022,13878.0,10338.0,270917.0,3540.0,2022-08-01,0.013066732615524311,270917.0
"Artes, Cultura, Esporte e Recreação",Setembro/2022,12824.0,10305.0,273436.0,2519.0,2022-09-01,0.009212393393700903,273436.0
"Artes, Cultura, Esporte e Recreação",Outubro/2022,11072.0,9413.0,275095.0,1659.0,2022-10-01,0.006030643959359494,275095.0
"Artes, Cultura, Esporte e Recreação",Novembro/2022,10878.0,9166.0,276807.0,1712.0,2022-11-01,0.00618481469037994,276807.0
"Artes, Cultura, Esporte e Recreação",Dezembro/2022,10164.0,10234.0,276737.0,-70.0,2022-12-01,-0.0002529477446095029,276737.0
"Artes, Cultura, Esporte e Recreação",Janeiro/2023,13762.0,10593.0,279906.0,3169.0,2023-01-01,0.01132165798518074,279906.0
"Artes, Cultura, Esporte e Recreação",Fevereiro/2023,12951.0,10466.0,282391.0,2485.0,2023-02-01,0.008799855519474771,282391.0
"Artes, Cultura, Esporte e Recreação",Março/2023,14049.0,12732.0,283708.0,1317.0,2023-03-01,0.004642096803755974,283708.0
"Artes, Cultura, Esporte e Recreação",Abril/2023,13142.0,10542.0,286308.0,2600.0,2023-04-01,0.009081129413079621,286308.0
"Artes, Cultura, Esporte e Recreação",Maio/2023,12945.0,10611.0,288642.0,2334.0,2023-05-01,0.008086141309996466,288642.0
"Artes, Cultura, Esporte e Recreação",Junho/2023,12378.0,9955.0,291065.0,2423.0,2023-06-01,0.00832460103413327,291065.0
"Artes, Cultura, Esporte e Recreação",Julho/2023,12313.0,10480.0,292898.0,1833.0,2023-07-01,0.00625815130181838,292898.0
"Artes, Cultura, Esporte e Recreação",Agosto/2023,14404.0,12195.0,295107.0,2209.0,2023-08-01,0.007485420542379544,295107.0
"Artes, Cultura, Esporte e Recreação",Setembro/2023,13204.0,10893.0,297418.0,2311.0,2023-09-01,0.007770208931537432,297418.0
"Artes, Cultura, Esporte e Recreação",Outubro/2023,12903.0,10792.0,299529.0,2111.0,2023-10-01,0.007047731605286967,299529.0
"Artes, Cultura, Esporte e Recreação",Novembro/2023,12458.0,10677.0,301310.0,1781.0,2023-11-01,0.005910855929109555,301310.0
"Artes, Cultura, Esporte e Recreação",Dezembro/2023,11650.0,11312.0,301648.0,338.0,2023-12-01,0.001120511324457646,301648.0
"Artes, Cultura, Esporte e Recreação",Janeiro/2024,16345.0,11887.0,306106.0,4458.0,2024-01-01,0.014563582549835677,306106.0
"Artes, Cultura, Esporte e Recreação",Fevereiro/2024,15435.0,12929.0,308612.0,2506.0,2024-02-01,0.008120228636605187,308612.0
"Artes, Cultura, Esporte e Recreação",Março/2024,15878.0,13990.0,310500.0,1888.0,2024-03-01,0.006080515297906602,310500.0
"Artes, Cultura, Esporte e Recreação",Abril/2024,16678.0,13009.0,314169.0,3669.0,2024-04-01,0.011678427852525233,314169.0
"Artes, Cultura, Esporte e Recreação",Maio/2024,14117.0,12441.0,315845.0,1676.0,2024-05-01,0.005306400291282116,315845.0
"Artes, Cultura, Esporte e Recreação",Junho/2024,14129.0,11331.0,318643.0,2798.0,2024-06-01,0.00878098687245601,318643.0
"Artes, Cultura, Esporte e Recreação",Julho/2024,14473.0,13514.0,319602.0,959.0,2024-07-01,0.003000607004962422,319602.0
"Artes, Cultura, Esporte e Recreação",Agosto/2024,16135.0,13340.0,322397.0,2795.0,2024-08-01,0.008669435509635635,322397.0
"Artes, Cultura, Esporte e Recreação",Setembro/2024,15547.0,12523.0,325421.0,3024.0,2024-09-01,0.009292577922137784,325421.0
"Artes, Cultura, Esporte e Recreação",Outubro/2024,15200.0,13219.0,327402.0,1981.0,2024-10-01,0.006050665542666202,327402.0
"Artes, Cultura, Esporte e Recreação",Novembro/2024,14071.0,11766.0,329707.0,2305.0,2024-11-01,0.00699105569490487,329707.0
"Artes, Cultura, Esporte e Recreação",Dezembro/2024,12819.0,12909.0,329617.0,-90.0,2024-12-01,-0.0002730441694451439,329617.0
"Artes, Cultura, Esporte e Recreação",Janeiro/2025,18578.0,14548.0,333647.0,4030.0,2025-01-01,0.012078634005400917,333647.0
"Artes, Cultura, Esporte e Recreação",Fevereiro/2025,19338.0,14521.0,338464.0,4817.0,2025-02-01,0.014231941949513095,338464.0
"Artes, Cultura, Esporte e Recreação",Março/2025,17080.0,16434.0,339110.0,646.0,2025-03-01,0.0019049865825248443,339110.0
"Artes, Cultura, Esporte e Recreação",Abril/2025,17949.0,13563.0,343496.0,4386.0,2025-04-01,0.012768707641428139,343496.0
"Artes, Cultura, Esporte e Recreação",Maio/2025,17201.0,14092.0,346605.0,3109.0,2025-05-01,0.008969864831724874,346605.0
"Artes, Cultura, Esporte e Recreação",Junho/2025,15531.0,13281.0,348855.0,2250.0,2025-06-01,0.006449671066775594,348855.0
"Artes, Cultura, Esporte e Recreação",Julho/2025,15947.0,15257.0,349545.0,690.0,2025-07-01,0.0019739947646225807,349545.0
"Artes, Cultura, Esporte e Recreação",Agosto/2025,17580.0,15489.0,351636.0,2091.0,2025-08-01,0.005946490120465481,351636.0
"Artes, Cultura, Esporte e Recreação",Setembro/2025,17659.0,14385.0,354910.0,3274.0,2025-09-01,0.009224873911695923,354910.0
"Artes, Cultura, Esporte e Recreação",Outubro/2025,16905.0,15099.0,356716.0,1806.0,2025-10-01,0.005062851119658216,356716.0
"Artes, Cultura, Esporte e Recreação",Novembro/2025,15553.0,12809.0,359460.0,2744.0,2025-11-01,0.007633672731319201,359460.0
"Artes, Cultura, Esporte e Recreação",Dezembro/2025,14135.0,15028.0,,-893.0,2025-12-01,-0.0024842819785233406,359460.0
"Artes, Cultura, Esporte e Recreação",Janeiro/2026,18845.0,15588.0,361824.0,3257.0,2026-01-01,0.009001614044397276,361824.0
"Artes, Cultura, Esporte e Recreação",Fevereiro/2026,18746.0,16743.0,363827.0,2003.0,2026-02-01,0.005505363813021024,363827.0
"Artes, Cultura, Esporte e Recreação",Março/2026,20025.0,17885.0,365967.0,2140.0,2026-03-01,0.00584752177108865,365967.0
"Artes, Cultura, Esporte e Recreação",Abril/2026,18547.0,15922.0,368592.0,2625.0,2026-04-01,0.0071216955332725615,368592.0
"Artes, Cultura, Esporte e Recreação",Maio/2026,16380.0,15406.0,369566.0,974.0,2026-05-01,0.0026355238306554176,369566.0
"Artes, Cultura, Esporte e Recreação",Junho/2026,16554.0,15505.0,370615.0,1049.0,2026-06-01,0.002830430500654318,370615.0
Atividades Administrativas e Serviços Complementares,Janeiro/2020,216781.0,208509.0,4689386.0,8272.0,2020-01-01,0.0017639836004116531,4689386.0
Atividades Administrativas e Serviços Complementares,Fevereiro/2020,210762.0,195243.0,4704905.0,15519.0,2020-02-01,0.0032984725515180432,4704905.0
Atividades Administrativas e Serviços Complementares,Março/2020,220710.0,256701.0,4668914.0,-35991.0,2020-03-01,-0.007708644879730061,4668914.0
Atividades Administrativas e Serviços Complementares,Abril/2020,126071.0,217262.0,4577723.0,-91191.0,2020-04-01,-0.019920602447985603,4577723.0
Atividades Administrativas e Serviços Complementares,Maio/2020,140267.0,160866.0,4557124.0,-20599.0,2020-05-01,-0.004520175443986163,4557124.0
Atividades Administrativas e Serviços Complementares,Junho/2020,167005.0,151882.0,4572247.0,15123.0,2020-06-01,0.003307564092666035,4572247.0
Atividades Administrativas e Serviços Complementares,Julho/2020,138055.0,127750.0,4582552.0,10305.0,2020-07-01,0.0022487469863953537,4582552.0
Atividades Administrativas e Serviços Complementares,Agosto/2020,202485.0,168487.0,4616550.0,33998.0,2020-08-01,0.007364373828941525,4616550.0
Atividades Administrativas e Serviços Complementares,Setembro/2020,227405.0,185401.0,4658554.0,42004.0,2020-09-01,0.009016531739247843,4658554.0
Atividades Administrativas e Serviços Complementares,Outubro/2020,266338.0,196777.0,4728115.0,69561.0,2020-10-01,0.01471220560413611,4728115.0
Atividades Administrativas e Serviços Complementares,Novembro/2020,274391.0,190246.0,4812260.0,84145.0,2020-11-01,0.01748554733119158,4812260.0
Atividades Administrativas e Serviços Complementares,Dezembro/2020,243467.0,238406.0,4817321.0,5061.0,2020-12-01,0.0010505839241354272,4817321.0
Atividades Administrativas e Serviços Complementares,Janeiro/2021,250455.0,226388.0,4841388.0,24067.0,2021-01-01,0.004971095066125665,4841388.0
Atividades Administrativas e Serviços Complementares,Fevereiro/2021,258222.0,216537.0,4883073.0,41685.0,2021-02-01,0.008536632567237884,4883073.0
Atividades Administrativas e Serviços Complementares,Março/2021,255080.0,234552.0,4903601.0,20528.0,2021-03-01,0.004186311243512676,4903601.0
Atividades Administrativas e Serviços Complementares,Abril/2021,220209.0,216393.0,4907417.0,3816.0,2021-04-01,0.0007775984800150466,4907417.0
Atividades Administrativas e Serviços Complementares,Maio/2021,249665.0,222821.0,4934261.0,26844.0,2021-05-01,0.005440328349067875,4934261.0
Atividades Administrativas e Serviços Complementares,Junho/2021,254643.0,221730.0,4967174.0,32913.0,2021-06-01,0.006626101682767707,4967174.0
Atividades Administrativas e Serviços Complementares,Julho/2021,264970.0,227831.0,5004313.0,37139.0,2021-07-01,0.0074213983018248456,5004313.0
Atividades Administrativas e Serviços Complementares,Agosto/2021,286727.0,241583.0,5049457.0,45144.0,2021-08-01,0.008940367251369801,5049457.0
Atividades Administrativas e Serviços Complementares,Setembro/2021,276415.0,242879.0,5082993.0,33536.0,2021-09-01,0.006597687622233593,5082993.0
Atividades Administrativas e Serviços Complementares,Outubro/2021,291994.0,248939.0,5126048.0,43055.0,2021-10-01,0.008399258063912004,5126048.0
Atividades Administrativas e Serviços Complementares,Novembro/2021,312965.0,240059.0,5198954.0,72906.0,2021-11-01,0.014023205437093691,5198954.0
Atividades Administrativas e Serviços Complementares,Dezembro/2021,281463.0,297830.0,5182587.0,-16367.0,2021-12-01,-0.0031580753010031475,5182587.0
Atividades Administrativas e Serviços Complementares,Janeiro/2022,306583.0,272425.0,5216745.0,34158.0,2022-01-01,0.006547761103906746,5216745.0
Atividades Administrativas e Serviços Complementares,Fevereiro/2022,304602.0,273308.0,5248039.0,31294.0,2022-02-01,0.005962989223212709,5248039.0
Atividades Administrativas e Serviços Complementares,Março/2022,306371.0,294305.0,5260105.0,12066.0,2022-03-01,0.0022938705596181066,5260105.0
Atividades Administrativas e Serviços Complementares,Abril/2022,290937.0,275518.0,5275524.0,15419.0,2022-04-01,0.0029227428403320694,5275524.0
Atividades Administrativas e Serviços Complementares,Maio/2022,301098.0,275895.0,5300727.0,25203.0,2022-05-01,0.004754630827054478,5300727.0
Atividades Administrativas e Serviços Complementares,Junho/2022,303331.0,261682.0,5342376.0,41649.0,2022-06-01,0.00779596943382495,5342376.0
Atividades Administrativas e Serviços Complementares,Julho/2022,303041.0,282957.0,5362460.0,20084.0,2022-07-01,0.0037452960022079417,5362460.0
Atividades Administrativas e Serviços Complementares,Agosto/2022,329105.0,292035.0,5399530.0,37070.0,2022-08-01,0.0068654123599646635,5399530.0
Atividades Administrativas e Serviços Complementares,Setembro/2022,310914.0,273637.0,5436807.0,37277.0,2022-09-01,0.006856414068036625,5436807.0
Atividades Administrativas e Serviços Complementares,Outubro/2022,301852.0,268495.0,5470164.0,33357.0,2022-10-01,0.006097989018245157,5470164.0
Atividades Administrativas e Serviços Complementares,Novembro/2022,312311.0,274519.0,5507956.0,37792.0,2022-11-01,0.006861347476268874,5507956.0
Atividades Administrativas e Serviços Complementares,Dezembro/2022,274576.0,300844.0,5481688.0,-26268.0,2022-12-01,-0.0047919545950079615,5481688.0
Atividades Administrativas e Serviços Complementares,Janeiro/2023,314350.0,310146.0,5485892.0,4204.0,2023-01-01,0.000766329340789064,5485892.0
Atividades Administrativas e Serviços Complementares,Fevereiro/2023,299190.0,277156.0,5507926.0,22034.0,2023-02-01,0.004000416853821203,5507926.0
Atividades Administrativas e Serviços Complementares,Março/2023,349640.0,325267.0,5532299.0,24373.0,2023-03-01,0.0044055825616077515,5532299.0
Atividades Administrativas e Serviços Complementares,Abril/2023,305164.0,284379.0,5553084.0,20785.0,2023-04-01,0.003742965170344983,5553084.0
Atividades Administrativas e Serviços Complementares,Maio/2023,333815.0,303961.0,5582938.0,29854.0,2023-05-01,0.005347363699901378,5582938.0
Atividades Administrativas e Serviços Complementares,Junho/2023,319037.0,286633.0,5615342.0,32404.0,2023-06-01,0.005770619135931525,5615342.0
Atividades Administrativas e Serviços Complementares,Julho/2023,312196.0,296000.0,5631538.0,16196.0,2023-07-01,0.002875946144729912,5631538.0
Atividades Administrativas e Serviços Complementares,Agosto/2023,342993.0,309116.0,5665415.0,33877.0,2023-08-01,0.005979614909057854,5665415.0
Atividades Administrativas e Serviços Complementares,Setembro/2023,320635.0,292586.0,5693464.0,28049.0,2023-09-01,0.004926526276446115,5693464.0
Atividades Administrativas e Serviços Complementares,Outubro/2023,349127.0,297772.0,5744819.0,51355.0,2023-10-01,0.00893935909904211,5744819.0
Atividades Administrativas e Serviços Complementares,Novembro/2023,348124.0,297137.0,5795806.0,50987.0,2023-11-01,0.008797223371520717,5795806.0
Atividades Administrativas e Serviços Complementares,Dezembro/2023,305082.0,327537.0,5773351.0,-22455.0,2023-12-01,-0.0038894222783267467,5773351.0
Atividades Administrativas e Serviços Complementares,Janeiro/2024,357496.0,330228.0,5800619.0,27268.0,2024-01-01,0.004700877613234036,5800619.0
Atividades Administrativas e Serviços Complementares,Fevereiro/2024,360276.0,323877.0,5837018.0,36399.0,2024-02-01,0.00623588962720348,5837018.0
Atividades Administrativas e Serviços Complementares,Março/2024,379409.0,347623.0,5868804.0,31786.0,2024-03-01,0.005416094999935251,5868804.0
Atividades Administrativas e Serviços Complementares,Abril/2024,383125.0,339345.0,5912584.0,43780.0,2024-04-01,0.007404545965012928,5912584.0
Atividades Administrativas e Serviços Complementares,Maio/2024,363891.0,339638.0,5936837.0,24253.0,2024-05-01,0.004085171952674463,5936837.0
Atividades Administrativas e Serviços Complementares,Junho/2024,362058.0,326012.0,5972883.0,36046.0,2024-06-01,0.006034941585160801,5972883.0
Atividades Administrativas e Serviços Complementares,Julho/2024,382331.0,352305.0,6002909.0,30026.0,2024-07-01,0.005001908241487585,6002909.0
Atividades Administrativas e Serviços Complementares,Agosto/2024,375227.0,349927.0,6028209.0,25300.0,2024-08-01,0.0041969347778087985,6028209.0
Atividades Administrativas e Serviços Complementares,Setembro/2024,380557.0,340522.0,6068244.0,40035.0,2024-09-01,0.006597460484449867,6068244.0
Atividades Administrativas e Serviços Complementares,Outubro/2024,414059.0,375258.0,6107045.0,38801.0,2024-10-01,0.006353481921289265,6107045.0
Atividades Administrativas e Serviços Complementares,Novembro/2024,373330.0,340031.0,6140344.0,33299.0,2024-11-01,0.005422986073744402,6140344.0
Atividades Administrativas e Serviços Complementares,Dezembro/2024,313367.0,365477.0,6088234.0,-52110.0,2024-12-01,-0.008559132254115068,6088234.0
Atividades Administrativas e Serviços Complementares,Janeiro/2025,399701.0,385652.0,6102283.0,14049.0,2025-01-01,0.0023022531075664633,6102283.0
Atividades Administrativas e Serviços Complementares,Fevereiro/2025,433627.0,368978.0,6166932.0,64649.0,2025-02-01,0.010483170561958523,6166932.0
Atividades Administrativas e Serviços Complementares,Março/2025,390380.0,390747.0,6166565.0,-367.0,2025-03-01,-5.951449469842611e-05,6166565.0
Atividades Administrativas e Serviços Complementares,Abril/2025,390560.0,357123.0,6200002.0,33437.0,2025-04-01,0.0053930627764313625,6200002.0
Atividades Administrativas e Serviços Complementares,Maio/2025,393464.0,374804.0,6218662.0,18660.0,2025-05-01,0.003000645476470662,6218662.0
Atividades Administrativas e Serviços Complementares,Junho/2025,379504.0,353106.0,6245060.0,26398.0,2025-06-01,0.004227021037427983,6245060.0
Atividades Administrativas e Serviços Complementares,Julho/2025,394747.0,382203.0,6257604.0,12544.0,2025-07-01,0.0020046011220908196,6257604.0
Atividades Administrativas e Serviços Complementares,Agosto/2025,375665.0,374593.0,6258676.0,1072.0,2025-08-01,0.00017128223285563913,6258676.0
Atividades Administrativas e Serviços Complementares,Setembro/2025,409445.0,372651.0,6295470.0,36794.0,2025-09-01,0.005844519948470885,6295470.0
Atividades Administrativas e Serviços Complementares,Outubro/2025,420388.0,395619.0,6320239.0,24769.0,2025-10-01,0.003918997367029949,6320239.0
Atividades Administrativas e Serviços Complementares,Novembro/2025,380001.0,345294.0,6354946.0,34707.0,2025-11-01,0.005461415407778445,6354946.0
Atividades Administrativas e Serviços Complementares,Dezembro/2025,316409.0,381106.0,,-64697.0,2025-12-01,-0.010180574311725072,6354946.0
Atividades Administrativas e Serviços Complementares,Janeiro/2026,401512.0,375709.0,6316052.0,25803.0,2026-01-01,0.00408530518748104,6316052.0
Atividades Administrativas e Serviços Complementares,Fevereiro/2026,411134.0,373162.0,6354024.0,37972.0,2026-02-01,0.005976055488616348,6354024.0
Atividades Administrativas e Serviços Complementares,Março/2026,446027.0,407245.0,6392806.0,38782.0,2026-03-01,0.00606650663261172,6392806.0
Atividades Administrativas e Serviços Complementares,Abril/2026,399874.0,387784.0,6404896.0,12090.0,2026-04-01,0.0018876184718690202,6404896.0
Atividades Administrativas e Serviços Complementares,Maio/2026,396538.0,385125.0,6416309.0,11413.0,2026-05-01,0.0017787484985526726,6416309.0
Atividades Administrativas e Serviços Complementares,Junho/2026,404953.0,378319.0,6442943.0,26634.0,2026-06-01,0.004133825178959367,6442943.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Janeiro/2020,14406.0,12676.0,951277.0,1730.0,2020-01-01,0.0018186080395089968,951277.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Fevereiro/2020,14331.0,12432.0,953176.0,1899.0,2020-02-01,0.001992286838946847,953176.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Março/2020,15305.0,13468.0,955013.0,1837.0,2020-03-01,0.00192353402519128,955013.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Abril/2020,5328.0,10862.0,949479.0,-5534.0,2020-04-01,-0.005828459607848093,949479.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Maio/2020,5833.0,9176.0,946136.0,-3343.0,2020-05-01,-0.003533318677230335,946136.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Junho/2020,7656.0,8838.0,944954.0,-1182.0,2020-06-01,-0.0012508545389511023,944954.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Julho/2020,9966.0,9856.0,945064.0,110.0,2020-07-01,0.00011639423361804068,945064.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Agosto/2020,11807.0,10548.0,946323.0,1259.0,2020-08-01,0.0013304125546985542,946323.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Setembro/2020,12944.0,11659.0,947608.0,1285.0,2020-09-01,0.0013560459599327992,947608.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Outubro/2020,14251.0,16974.0,944885.0,-2723.0,2020-10-01,-0.0028818321806357385,944885.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Novembro/2020,15106.0,13620.0,946371.0,1486.0,2020-11-01,0.0015702087236400947,946371.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Dezembro/2020,13348.0,11073.0,948646.0,2275.0,2020-12-01,0.002398154843851131,948646.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Janeiro/2021,17172.0,12622.0,953196.0,4550.0,2021-01-01,0.004773414911518723,953196.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Fevereiro/2021,17736.0,14483.0,956449.0,3253.0,2021-02-01,0.003401122276253099,956449.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Março/2021,19407.0,17060.0,958796.0,2347.0,2021-03-01,0.002447861693206897,958796.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Abril/2021,20510.0,13989.0,965317.0,6521.0,2021-04-01,0.006755293856836666,965317.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Maio/2021,20045.0,14676.0,970686.0,5369.0,2021-05-01,0.005531139833066512,970686.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Junho/2021,21236.0,15485.0,976437.0,5751.0,2021-06-01,0.005889780907523988,976437.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Julho/2021,21828.0,16301.0,981964.0,5527.0,2021-07-01,0.005628515913006994,981964.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Agosto/2021,22451.0,16465.0,987950.0,5986.0,2021-08-01,0.00605901108355686,987950.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Setembro/2021,22574.0,16471.0,994053.0,6103.0,2021-09-01,0.006139511675936796,994053.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Outubro/2021,22460.0,17300.0,999213.0,5160.0,2021-10-01,0.005164064118461229,999213.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Novembro/2021,21075.0,15733.0,1004555.0,5342.0,2021-11-01,0.005317777523380999,1004555.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Dezembro/2021,16625.0,15436.0,1005744.0,1189.0,2021-12-01,0.0011822093892680443,1005744.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Janeiro/2022,18488.0,15191.0,1009041.0,3297.0,2022-01-01,0.0032674589040484975,1009041.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Fevereiro/2022,19167.0,15452.0,1012756.0,3715.0,2022-02-01,0.0036682083344853054,1012756.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Março/2022,20571.0,17381.0,1015946.0,3190.0,2022-03-01,0.003139930665606243,1015946.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Abril/2022,21462.0,17546.0,1019862.0,3916.0,2022-04-01,0.003839735179857667,1019862.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Maio/2022,21079.0,18145.0,1022796.0,2934.0,2022-05-01,0.0028686072295941714,1022796.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Junho/2022,21052.0,17391.0,1026457.0,3661.0,2022-06-01,0.003566637472392901,1026457.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Julho/2022,20270.0,17351.0,1029376.0,2919.0,2022-07-01,0.0028356985202685897,1029376.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Agosto/2022,21921.0,17835.0,1033462.0,4086.0,2022-08-01,0.003953701248812245,1033462.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Setembro/2022,20236.0,16679.0,1037019.0,3557.0,2022-09-01,0.003430023943630734,1037019.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Outubro/2022,19132.0,15986.0,1040165.0,3146.0,2022-10-01,0.003024520148245711,1040165.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Novembro/2022,17795.0,15002.0,1042958.0,2793.0,2022-11-01,0.0026779601863162277,1042958.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Dezembro/2022,13290.0,14235.0,1042013.0,-945.0,2022-12-01,-0.0009068984743952331,1042013.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Janeiro/2023,19889.0,18604.0,1043298.0,1285.0,2023-01-01,0.0012316711045166386,1043298.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Fevereiro/2023,16942.0,17792.0,1042448.0,-850.0,2023-02-01,-0.0008153883934738232,1042448.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Março/2023,19780.0,20329.0,1041899.0,-549.0,2023-03-01,-0.0005269224752111289,1041899.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Abril/2023,19009.0,18698.0,1042210.0,311.0,2023-04-01,0.0002984043522898456,1042210.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Maio/2023,19556.0,19376.0,1042390.0,180.0,2023-05-01,0.0001726800909448479,1042390.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Junho/2023,19585.0,18487.0,1043488.0,1098.0,2023-06-01,0.0010522401790916617,1043488.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Julho/2023,20012.0,18423.0,1045077.0,1589.0,2023-07-01,0.0015204621286278427,1045077.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Agosto/2023,22275.0,19913.0,1047439.0,2362.0,2023-08-01,0.0022550239202473845,1047439.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Setembro/2023,19942.0,17740.0,1049641.0,2202.0,2023-09-01,0.002097860125509579,1049641.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Outubro/2023,21069.0,17484.0,1053226.0,3585.0,2023-10-01,0.003403827858408357,1053226.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Novembro/2023,18981.0,16544.0,1055663.0,2437.0,2023-11-01,0.0023085018609158413,1055663.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Dezembro/2023,14891.0,15554.0,1055000.0,-663.0,2023-12-01,-0.000628436018957346,1055000.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Janeiro/2024,21996.0,17911.0,1059085.0,4085.0,2024-01-01,0.0038571030653819097,1059085.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Fevereiro/2024,20286.0,18016.0,1061355.0,2270.0,2024-02-01,0.0021387754332904637,1061355.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Março/2024,21526.0,19160.0,1063721.0,2366.0,2024-03-01,0.002224267453589804,1063721.0
"Atividades Financeiras, de Seguros e Serviços Relacionados",Abril/2024,23151.0,21123.0,1065749.0,2028.0,2024-04-01,0.0019028870775388953,1065749.0
