uf,mes,Admissões,Desligamentos,Estoque,Saldos,date,taxa_liquida,estoque_ref
Distrito Federal,Maio/2025,40089.0,37132.0,1014676.0,2957.0,2025-05-01,0.002914230749520044,1014676.0
Distrito Federal,Junho/2025,38730.0,34865.0,1018541.0,3865.0,2025-06-01,0.003794643514595878,1018541.0
Distrito Federal,Julho/2025,39542.0,37793.0,1020290.0,1749.0,2025-07-01,0.001714218506503053,1020290.0
Distrito Federal,Agosto/2025,40423.0,37378.0,1023335.0,3045.0,2025-08-01,0.002975565186375918,1023335.0
Distrito Federal,Setembro/2025,42171.0,38455.0,1027051.0,3716.0,2025-09-01,0.00361812607163617,1027051.0
Distrito Federal,Outubro/2025,53430.0,37963.0,1042518.0,15467.0,2025-10-01,0.014836194674816167,1042518.0
Distrito Federal,Novembro/2025,36452.0,32115.0,1046855.0,4337.0,2025-11-01,0.004142885117805236,1046855.0
Distrito Federal,Dezembro/2025,31064.0,38445.0,,-7381.0,2025-12-01,-0.0070506421615218915,1046855.0
Distrito Federal,Janeiro/2026,39381.0,37369.0,1041486.0,2012.0,2026-01-01,0.0019318550609417698,1041486.0
Distrito Federal,Fevereiro/2026,43391.0,36527.0,1048350.0,6864.0,2026-02-01,0.006547431678351695,1048350.0
Distrito Federal,Março/2026,45739.0,39028.0,1055061.0,6711.0,2026-03-01,0.006360769661659374,1055061.0
Distrito Federal,Abril/2026,40845.0,36646.0,1059260.0,4199.0,2026-04-01,0.003964088137001303,1059260.0
Distrito Federal,Maio/2026,40567.0,38657.0,1061170.0,1910.0,2026-05-01,0.0017999001102556613,1061170.0
Distrito Federal,Junho/2026,42184.0,36680.0,1066674.0,5504.0,2026-06-01,0.005159964525243889,1066674.0
Espírito Santo,Janeiro/2020,26623.0,26309.0,724483.0,314.0,2020-01-01,0.0004334125162357157,724483.0
Espírito Santo,Fevereiro/2020,29939.0,26223.0,728199.0,3716.0,2020-02-01,0.00510300069074525,728199.0
Espírito Santo,Março/2020,27126.0,31114.0,724211.0,-3988.0,2020-03-01,-0.0055066824447571215,724211.0
Espírito Santo,Abril/2020,11442.0,29626.0,706027.0,-18184.0,2020-04-01,-0.025755388958212645,706027.0
Espírito Santo,Maio/2020,17066.0,22845.0,700248.0,-5779.0,2020-05-01,-0.008252790439958415,700248.0
Espírito Santo,Junho/2020,18573.0,19696.0,699125.0,-1123.0,2020-06-01,-0.0016062935812622922,699125.0
Espírito Santo,Julho/2020,21964.0,20047.0,701042.0,1917.0,2020-07-01,0.002734500928617686,701042.0
Espírito Santo,Agosto/2020,25284.0,19792.0,706534.0,5492.0,2020-08-01,0.007773157413514424,706534.0
Espírito Santo,Setembro/2020,28017.0,21235.0,713316.0,6782.0,2020-09-01,0.009507707663924544,713316.0
Espírito Santo,Outubro/2020,31982.0,22830.0,722468.0,9152.0,2020-10-01,0.012667689087959606,722468.0
Espírito Santo,Novembro/2020,32994.0,21865.0,733597.0,11129.0,2020-11-01,0.015170454622906037,733597.0
Espírito Santo,Dezembro/2020,27580.0,29469.0,731708.0,-1889.0,2020-12-01,-0.002581630923811138,731708.0
Espírito Santo,Janeiro/2021,30799.0,25607.0,736900.0,5192.0,2021-01-01,0.007045732121047632,736900.0
Espírito Santo,Fevereiro/2021,33407.0,26012.0,744295.0,7395.0,2021-02-01,0.009935576619485553,744295.0
Espírito Santo,Março/2021,34742.0,30204.0,748833.0,4538.0,2021-03-01,0.006060096176317016,748833.0
Espírito Santo,Abril/2021,27453.0,25330.0,750956.0,2123.0,2021-04-01,0.0028270631035639906,750956.0
Espírito Santo,Maio/2021,37781.0,27109.0,761628.0,10672.0,2021-05-01,0.014012089891653144,761628.0
Espírito Santo,Junho/2021,34708.0,29998.0,766338.0,4710.0,2021-06-01,0.006146113072821653,766338.0
Espírito Santo,Julho/2021,33856.0,31362.0,768832.0,2494.0,2021-07-01,0.0032438816282360774,768832.0
Espírito Santo,Agosto/2021,37763.0,32679.0,773916.0,5084.0,2021-08-01,0.0065691883873702055,773916.0
Espírito Santo,Setembro/2021,34612.0,28545.0,779983.0,6067.0,2021-09-01,0.007778374656883548,779983.0
Espírito Santo,Outubro/2021,34406.0,31071.0,783318.0,3335.0,2021-10-01,0.00425753014739863,783318.0
Espírito Santo,Novembro/2021,35989.0,27494.0,791813.0,8495.0,2021-11-01,0.010728543229272568,791813.0
Espírito Santo,Dezembro/2021,30580.0,35560.0,786833.0,-4980.0,2021-12-01,-0.006329170230531765,786833.0
Espírito Santo,Janeiro/2022,36563.0,32889.0,790507.0,3674.0,2022-01-01,0.004647650178935797,790507.0
Espírito Santo,Fevereiro/2022,41628.0,34549.0,797586.0,7079.0,2022-02-01,0.008875531917561241,797586.0
Espírito Santo,Março/2022,38862.0,35915.0,800533.0,2947.0,2022-03-01,0.003681297335650123,800533.0
Espírito Santo,Abril/2022,39260.0,33833.0,805960.0,5427.0,2022-04-01,0.006733584793289989,805960.0
Espírito Santo,Maio/2022,49503.0,36237.0,819226.0,13266.0,2022-05-01,0.016193333707670413,819226.0
Espírito Santo,Junho/2022,39380.0,37062.0,821544.0,2318.0,2022-06-01,0.002821516559064396,821544.0
Espírito Santo,Julho/2022,37051.0,37565.0,821030.0,-514.0,2022-07-01,-0.0006260428973362727,821030.0
Espírito Santo,Agosto/2022,42474.0,38129.0,825375.0,4345.0,2022-08-01,0.0052642738149326065,825375.0
Espírito Santo,Setembro/2022,41062.0,33327.0,833110.0,7735.0,2022-09-01,0.009284488242849083,833110.0
Espírito Santo,Outubro/2022,37514.0,34342.0,836282.0,3172.0,2022-10-01,0.003792978923377521,836282.0
Espírito Santo,Novembro/2022,36505.0,32804.0,839983.0,3701.0,2022-11-01,0.00440604155084091,839983.0
Espírito Santo,Dezembro/2022,30276.0,37359.0,832900.0,-7083.0,2022-12-01,-0.008504022091487573,832900.0
Espírito Santo,Janeiro/2023,39760.0,38125.0,834535.0,1635.0,2023-01-01,0.0019591748698376942,834535.0
Espírito Santo,Fevereiro/2023,39368.0,35802.0,838101.0,3566.0,2023-02-01,0.004254857111493722,838101.0
Espírito Santo,Março/2023,46457.0,42009.0,842549.0,4448.0,2023-03-01,0.005279218181969239,842549.0
Espírito Santo,Abril/2023,40150.0,34361.0,848338.0,5789.0,2023-04-01,0.006823931027491401,848338.0
Espírito Santo,Maio/2023,53928.0,40335.0,861931.0,13593.0,2023-05-01,0.015770403895439426,861931.0
Espírito Santo,Junho/2023,42581.0,41945.0,862567.0,636.0,2023-06-01,0.0007373340273856987,862567.0
Espírito Santo,Julho/2023,41987.0,40176.0,864378.0,1811.0,2023-07-01,0.0020951481874827912,864378.0
Espírito Santo,Agosto/2023,43789.0,43474.0,864693.0,315.0,2023-08-01,0.000364291141480271,864693.0
Espírito Santo,Setembro/2023,40325.0,35910.0,869108.0,4415.0,2023-09-01,0.005079921022473617,869108.0
Espírito Santo,Outubro/2023,41141.0,37717.0,872532.0,3424.0,2023-10-01,0.00392421137562863,872532.0
Espírito Santo,Novembro/2023,39677.0,37905.0,874304.0,1772.0,2023-11-01,0.0020267549959739404,874304.0
Espírito Santo,Dezembro/2023,34300.0,41170.0,867434.0,-6870.0,2023-12-01,-0.007919910909648458,867434.0
Espírito Santo,Janeiro/2024,43899.0,40283.0,871050.0,3616.0,2024-01-01,0.004151311635382585,871050.0
Espírito Santo,Fevereiro/2024,45858.0,41104.0,875804.0,4754.0,2024-02-01,0.005428155158003389,875804.0
Espírito Santo,Março/2024,49167.0,43066.0,881905.0,6101.0,2024-03-01,0.006917978693850245,881905.0
Espírito Santo,Abril/2024,51972.0,43805.0,890072.0,8167.0,2024-04-01,0.009175662193620291,890072.0
Espírito Santo,Maio/2024,52900.0,45623.0,897349.0,7277.0,2024-05-01,0.008109442368576775,897349.0
Espírito Santo,Junho/2024,45337.0,45196.0,897490.0,141.0,2024-06-01,0.00015710481453832354,897490.0
Espírito Santo,Julho/2024,48876.0,49905.0,896461.0,-1029.0,2024-07-01,-0.0011478469225097356,896461.0
Espírito Santo,Agosto/2024,48666.0,46151.0,898976.0,2515.0,2024-08-01,0.002797627522870466,898976.0
Espírito Santo,Setembro/2024,46307.0,40672.0,904611.0,5635.0,2024-09-01,0.006229196859202464,904611.0
Espírito Santo,Outubro/2024,48747.0,44451.0,908907.0,4296.0,2024-10-01,0.004726556182315682,908907.0
Espírito Santo,Novembro/2024,41923.0,41728.0,909102.0,195.0,2024-11-01,0.00021449738313192578,909102.0
Espírito Santo,Dezembro/2024,34766.0,41856.0,902012.0,-7090.0,2024-12-01,-0.007860205850919944,902012.0
Espírito Santo,Janeiro/2025,47282.0,46731.0,902563.0,551.0,2025-01-01,0.000610483700306793,902563.0
Espírito Santo,Fevereiro/2025,54914.0,48640.0,908837.0,6274.0,2025-02-01,0.006903328099538201,908837.0
Espírito Santo,Março/2025,48232.0,46421.0,910648.0,1811.0,2025-03-01,0.001988693765318762,910648.0
Espírito Santo,Abril/2025,52854.0,44301.0,919201.0,8553.0,2025-04-01,0.009304820164468925,919201.0
Espírito Santo,Maio/2025,55835.0,48541.0,926495.0,7294.0,2025-05-01,0.007872681449980842,926495.0
Espírito Santo,Junho/2025,46033.0,49381.0,923147.0,-3348.0,2025-06-01,-0.0036267246711520484,923147.0
Espírito Santo,Julho/2025,49576.0,51957.0,920766.0,-2381.0,2025-07-01,-0.002585890443391698,920766.0
Espírito Santo,Agosto/2025,47949.0,47043.0,921672.0,906.0,2025-08-01,0.0009829961200947842,921672.0
Espírito Santo,Setembro/2025,48619.0,44826.0,925465.0,3793.0,2025-09-01,0.004098480223455236,925465.0
Espírito Santo,Outubro/2025,49017.0,49313.0,925169.0,-296.0,2025-10-01,-0.00031994154581487276,925169.0
Espírito Santo,Novembro/2025,41395.0,40386.0,926178.0,1009.0,2025-11-01,0.0010894234153693999,926178.0
Espírito Santo,Dezembro/2025,34437.0,44409.0,,-9972.0,2025-12-01,-0.010766828838517001,926178.0
Espírito Santo,Janeiro/2026,48349.0,45915.0,918640.0,2434.0,2026-01-01,0.002649568927980493,918640.0
Espírito Santo,Fevereiro/2026,49789.0,46943.0,921486.0,2846.0,2026-02-01,0.003088489678627782,921486.0
Espírito Santo,Março/2026,56440.0,49048.0,928878.0,7392.0,2026-03-01,0.007957988024261528,928878.0
Espírito Santo,Abril/2026,50634.0,47023.0,932489.0,3611.0,2026-04-01,0.003872431739141159,932489.0
Espírito Santo,Maio/2026,58688.0,49156.0,942021.0,9532.0,2026-05-01,0.010118670390575157,942021.0
Espírito Santo,Junho/2026,48527.0,50786.0,939762.0,-2259.0,2026-06-01,-0.0024038001110919575,939762.0
Goiás,Janeiro/2020,51664.0,44491.0,1154528.0,7173.0,2020-01-01,0.006212928573408354,1154528.0
Goiás,Fevereiro/2020,51623.0,41507.0,1164644.0,10116.0,2020-02-01,0.008685916039579477,1164644.0
Goiás,Março/2020,46120.0,46854.0,1163910.0,-734.0,2020-03-01,-0.000630632952719712,1163910.0
Goiás,Abril/2020,25778.0,46758.0,1142930.0,-20980.0,2020-04-01,-0.01835632978397627,1142930.0
Goiás,Maio/2020,29323.0,34299.0,1137954.0,-4976.0,2020-05-01,-0.0043727602345964775,1137954.0
Goiás,Junho/2020,37090.0,32635.0,1142409.0,4455.0,2020-06-01,0.0038996541518843074,1142409.0
Goiás,Julho/2020,40277.0,34018.0,1148668.0,6259.0,2020-07-01,0.005448919966430683,1148668.0
Goiás,Agosto/2020,44291.0,36596.0,1156363.0,7695.0,2020-08-01,0.006654484794134714,1156363.0
Goiás,Setembro/2020,47474.0,39631.0,1164206.0,7843.0,2020-09-01,0.006736780260538084,1164206.0
Goiás,Outubro/2020,52452.0,44011.0,1172647.0,8441.0,2020-10-01,0.007198244655041116,1172647.0
Goiás,Novembro/2020,50791.0,45670.0,1177768.0,5121.0,2020-11-01,0.004348054964984615,1177768.0
Goiás,Dezembro/2020,44043.0,45247.0,1176564.0,-1204.0,2020-12-01,-0.0010233187484913699,1176564.0
Goiás,Janeiro/2021,59075.0,42193.0,1193446.0,16882.0,2021-01-01,0.014145591840770341,1193446.0
Goiás,Fevereiro/2021,61991.0,42431.0,1213006.0,19560.0,2021-02-01,0.01612522938880764,1213006.0
Goiás,Março/2021,54609.0,48237.0,1219378.0,6372.0,2021-03-01,0.0052256150266775355,1219378.0
Goiás,Abril/2021,56092.0,44778.0,1230692.0,11314.0,2021-04-01,0.009193201873417557,1230692.0
Goiás,Maio/2021,59203.0,46255.0,1243640.0,12948.0,2021-05-01,0.010411373066160625,1243640.0
Goiás,Junho/2021,62773.0,46284.0,1260129.0,16489.0,2021-06-01,0.01308516826451895,1260129.0
Goiás,Julho/2021,63143.0,49464.0,1273808.0,13679.0,2021-07-01,0.010738667051863389,1273808.0
Goiás,Agosto/2021,65715.0,53792.0,1285731.0,11923.0,2021-08-01,0.00927332389123386,1285731.0
Goiás,Setembro/2021,64396.0,57487.0,1292640.0,6909.0,2021-09-01,0.005344875603416265,1292640.0
Goiás,Outubro/2021,64469.0,60828.0,1296281.0,3641.0,2021-10-01,0.0028088045724653835,1296281.0
Goiás,Novembro/2021,63052.0,60222.0,1299111.0,2830.0,2021-11-01,0.002178412776121517,1299111.0
Goiás,Dezembro/2021,54144.0,61604.0,1291651.0,-7460.0,2021-12-01,-0.005775553922847581,1291651.0
Goiás,Janeiro/2022,72051.0,59276.0,1304426.0,12775.0,2022-01-01,0.009793579704789694,1304426.0
Goiás,Fevereiro/2022,76911.0,59232.0,1322105.0,17679.0,2022-02-01,0.013371857757137293,1322105.0
Goiás,Março/2022,75579.0,67169.0,1330515.0,8410.0,2022-03-01,0.0063208607193455165,1330515.0
Goiás,Abril/2022,77674.0,64360.0,1343829.0,13314.0,2022-04-01,0.009907510553798139,1343829.0
Goiás,Maio/2022,78989.0,63935.0,1358883.0,15054.0,2022-05-01,0.011078216446890572,1358883.0
Goiás,Junho/2022,77677.0,65320.0,1371240.0,12357.0,2022-06-01,0.009011551588343398,1371240.0
Goiás,Julho/2022,73512.0,64440.0,1380312.0,9072.0,2022-07-01,0.006572427103437484,1380312.0
Goiás,Agosto/2022,78259.0,70670.0,1387901.0,7589.0,2022-08-01,0.005467969257173242,1387901.0
Goiás,Setembro/2022,74262.0,65885.0,1396278.0,8377.0,2022-09-01,0.0059995215852430535,1396278.0
Goiás,Outubro/2022,68868.0,67922.0,1397224.0,946.0,2022-10-01,0.0006770567926116356,1397224.0
Goiás,Novembro/2022,63656.0,66168.0,1394712.0,-2512.0,2022-11-01,-0.001801088683541835,1394712.0
Goiás,Dezembro/2022,53659.0,65881.0,1382490.0,-12222.0,2022-12-01,-0.008840570275372698,1382490.0
Goiás,Janeiro/2023,78243.0,67629.0,1393104.0,10614.0,2023-01-01,0.007618957378630741,1393104.0
Goiás,Fevereiro/2023,75453.0,63918.0,1404639.0,11535.0,2023-02-01,0.008212074419121211,1404639.0
Goiás,Março/2023,86222.0,72552.0,1418309.0,13670.0,2023-03-01,0.009638238211842412,1418309.0
Goiás,Abril/2023,77787.0,65862.0,1430234.0,11925.0,2023-04-01,0.008337796472465344,1430234.0
Goiás,Maio/2023,78198.0,71901.0,1436531.0,6297.0,2023-05-01,0.004383476583519604,1436531.0
Goiás,Junho/2023,76905.0,71814.0,1441622.0,5091.0,2023-06-01,0.003531438893135649,1441622.0
Goiás,Julho/2023,74011.0,68576.0,1447057.0,5435.0,2023-07-01,0.003755899041986598,1447057.0
Goiás,Agosto/2023,80421.0,74270.0,1453208.0,6151.0,2023-08-01,0.004232704471761785,1453208.0
Goiás,Setembro/2023,74409.0,69920.0,1457697.0,4489.0,2023-09-01,0.0030795151530119084,1457697.0
Goiás,Outubro/2023,74489.0,73807.0,1458379.0,682.0,2023-10-01,0.00046764249896631807,1458379.0
Goiás,Novembro/2023,69259.0,76332.0,1451306.0,-7073.0,2023-11-01,-0.0048735414860821905,1451306.0
Goiás,Dezembro/2023,56825.0,73053.0,1435078.0,-16228.0,2023-12-01,-0.011308096145296632,1435078.0
Goiás,Janeiro/2024,86239.0,71313.0,1450004.0,14926.0,2024-01-01,0.01029376470685598,1450004.0
Goiás,Fevereiro/2024,86855.0,72749.0,1464110.0,14106.0,2024-02-01,0.009634521996298093,1464110.0
Goiás,Março/2024,90833.0,75091.0,1479852.0,15742.0,2024-03-01,0.010637550241510637,1479852.0
Goiás,Abril/2024,91738.0,78154.0,1493436.0,13584.0,2024-04-01,0.009095803234956169,1493436.0
Goiás,Maio/2024,83129.0,81377.0,1495188.0,1752.0,2024-05-01,0.001171759002881243,1495188.0
Goiás,Junho/2024,82140.0,73535.0,1503793.0,8605.0,2024-06-01,0.005722197137504962,1503793.0
Goiás,Julho/2024,83246.0,77705.0,1509334.0,5541.0,2024-07-01,0.0036711556222810858,1509334.0
Goiás,Agosto/2024,82772.0,78037.0,1514069.0,4735.0,2024-08-01,0.00312733435530349,1514069.0
Goiás,Setembro/2024,79654.0,74138.0,1519585.0,5516.0,2024-09-01,0.003629938437139087,1519585.0
Goiás,Outubro/2024,82261.0,82306.0,1519540.0,-45.0,2024-10-01,-2.961422535767403e-05,1519540.0
Goiás,Novembro/2024,72689.0,75834.0,1516395.0,-3145.0,2024-11-01,-0.0020739978699481337,1516395.0
Goiás,Dezembro/2024,59063.0,81400.0,1494058.0,-22337.0,2024-12-01,-0.01495055747501101,1494058.0
Goiás,Janeiro/2025,94858.0,80663.0,1508253.0,14195.0,2025-01-01,0.009411550979842241,1508253.0
Goiás,Fevereiro/2025,98124.0,77540.0,1528837.0,20584.0,2025-02-01,0.013463829041290863,1528837.0
Goiás,Março/2025,87970.0,81630.0,1535177.0,6340.0,2025-03-01,0.004129816952703174,1535177.0
Goiás,Abril/2025,92435.0,77655.0,1549957.0,14780.0,2025-04-01,0.009535748411084953,1549957.0
Goiás,Maio/2025,85993.0,84546.0,1551404.0,1447.0,2025-05-01,0.0009327035382144174,1551404.0
Goiás,Junho/2025,82776.0,74862.0,1559318.0,7914.0,2025-06-01,0.005075295738265062,1559318.0
Goiás,Julho/2025,87908.0,80957.0,1566269.0,6951.0,2025-07-01,0.004437934990732754,1566269.0
Goiás,Agosto/2025,84643.0,81694.0,1569218.0,2949.0,2025-08-01,0.0018792799980627292,1569218.0
Goiás,Setembro/2025,85461.0,79724.0,1574955.0,5737.0,2025-09-01,0.0036426437580756275,1574955.0
Goiás,Outubro/2025,83885.0,86212.0,1572628.0,-2327.0,2025-10-01,-0.001479688775730815,1572628.0
Goiás,Novembro/2025,71221.0,79634.0,1564215.0,-8413.0,2025-11-01,-0.005378416649885086,1564215.0
Goiás,Dezembro/2025,60204.0,83044.0,,-22840.0,2025-12-01,-0.014601573313131506,1564215.0
Goiás,Janeiro/2026,88714.0,77981.0,1552108.0,10733.0,2026-01-01,0.006915111577287148,1552108.0
Goiás,Fevereiro/2026,90284.0,75726.0,1566666.0,14558.0,2026-02-01,0.009292344379721013,1566666.0
Goiás,Março/2026,96367.0,84686.0,1578347.0,11681.0,2026-03-01,0.007400780690177762,1578347.0
Goiás,Abril/2026,89617.0,83695.0,1584269.0,5922.0,2026-04-01,0.003738001564128314,1584269.0
Goiás,Maio/2026,81327.0,84069.0,1581527.0,-2742.0,2026-05-01,-0.001733767428567454,1581527.0
Goiás,Junho/2026,81728.0,77948.0,1585307.0,3780.0,2026-06-01,0.002384396208431553,1585307.0
Maranhão,Janeiro/2020,11806.0,11770.0,463173.0,36.0,2020-01-01,7.772473784093633e-05,463173.0
Maranhão,Fevereiro/2020,12178.0,10299.0,465052.0,1879.0,2020-02-01,0.00404040838443873,465052.0
Maranhão,Março/2020,11559.0,12637.0,463974.0,-1078.0,2020-03-01,-0.0023234060529253794,463974.0
Maranhão,Abril/2020,7102.0,13045.0,458031.0,-5943.0,2020-04-01,-0.012975104305167117,458031.0
Maranhão,Maio/2020,9473.0,10703.0,456801.0,-1230.0,2020-05-01,-0.002692638588794683,456801.0
Maranhão,Junho/2020,12115.0,8346.0,460570.0,3769.0,2020-06-01,0.008183338037649,460570.0
Maranhão,Julho/2020,14455.0,9083.0,465942.0,5372.0,2020-07-01,0.011529331976941335,465942.0
Maranhão,Agosto/2020,15837.0,9802.0,471977.0,6035.0,2020-08-01,0.012786640026950466,471977.0
Maranhão,Setembro/2020,15693.0,10436.0,477234.0,5257.0,2020-09-01,0.011015560500718726,477234.0
Maranhão,Outubro/2020,17142.0,10930.0,483446.0,6212.0,2020-10-01,0.012849418549331259,483446.0
Maranhão,Novembro/2020,15422.0,11002.0,487866.0,4420.0,2020-11-01,0.009059864798940692,487866.0
Maranhão,Dezembro/2020,11171.0,14188.0,484849.0,-3017.0,2020-12-01,-0.006222555888534369,484849.0
Maranhão,Janeiro/2021,15332.0,15163.0,485018.0,169.0,2021-01-01,0.0003484406764285037,485018.0
Maranhão,Fevereiro/2021,16464.0,12857.0,488625.0,3607.0,2021-02-01,0.007381939114863136,488625.0
Maranhão,Março/2021,16158.0,12469.0,492314.0,3689.0,2021-03-01,0.007493185243564067,492314.0
Maranhão,Abril/2021,15286.0,12186.0,495414.0,3100.0,2021-04-01,0.006257392806824191,495414.0
Maranhão,Maio/2021,15803.0,12102.0,499115.0,3701.0,2021-05-01,0.007415124770844395,499115.0
Maranhão,Junho/2021,18986.0,11943.0,506158.0,7043.0,2021-06-01,0.013914627448346168,506158.0
Maranhão,Julho/2021,18427.0,13306.0,511279.0,5121.0,2021-07-01,0.010016057768850275,511279.0
Maranhão,Agosto/2021,18092.0,13417.0,515954.0,4675.0,2021-08-01,0.00906088527271811,515954.0
Maranhão,Setembro/2021,17610.0,14344.0,519220.0,3266.0,2021-09-01,0.006290204537575594,519220.0
Maranhão,Outubro/2021,18679.0,13491.0,524408.0,5188.0,2021-10-01,0.00989306036521182,524408.0
Maranhão,Novembro/2021,17321.0,14475.0,527254.0,2846.0,2021-11-01,0.005397777921077886,527254.0
Maranhão,Dezembro/2021,15163.0,16250.0,526167.0,-1087.0,2021-12-01,-0.0020658840254139843,526167.0
Maranhão,Janeiro/2022,18164.0,17467.0,526864.0,697.0,2022-01-01,0.0013229220443985545,526864.0
Maranhão,Fevereiro/2022,19824.0,16300.0,530388.0,3524.0,2022-02-01,0.006644192553376019,530388.0
Maranhão,Março/2022,19008.0,17397.0,531999.0,1611.0,2022-03-01,0.003028201180829287,531999.0
Maranhão,Abril/2022,20212.0,16800.0,535411.0,3412.0,2022-04-01,0.006372674450095347,535411.0
Maranhão,Maio/2022,22121.0,17157.0,540375.0,4964.0,2022-05-01,0.009186213277816331,540375.0
Maranhão,Junho/2022,23248.0,16515.0,547108.0,6733.0,2022-06-01,0.012306528144351755,547108.0
Maranhão,Julho/2022,22862.0,17554.0,552416.0,5308.0,2022-07-01,0.009608700689335573,552416.0
Maranhão,Agosto/2022,24761.0,19219.0,557958.0,5542.0,2022-08-01,0.009932647260188042,557958.0
Maranhão,Setembro/2022,23412.0,16330.0,565040.0,7082.0,2022-09-01,0.012533625937986691,565040.0
Maranhão,Outubro/2022,20068.0,16941.0,568167.0,3127.0,2022-10-01,0.005503663535545007,568167.0
Maranhão,Novembro/2022,19670.0,17935.0,569902.0,1735.0,2022-11-01,0.0030443830693698214,569902.0
Maranhão,Dezembro/2022,15024.0,19935.0,564991.0,-4911.0,2022-12-01,-0.008692173857636671,564991.0
Maranhão,Janeiro/2023,19660.0,18603.0,566048.0,1057.0,2023-01-01,0.0018673328056984567,566048.0
Maranhão,Fevereiro/2023,18068.0,17237.0,566879.0,831.0,2023-02-01,0.0014659212989015292,566879.0
Maranhão,Março/2023,21582.0,18824.0,569637.0,2758.0,2023-03-01,0.004841679876833843,569637.0
Maranhão,Abril/2023,18503.0,16302.0,571838.0,2201.0,2023-04-01,0.0038489921970907845,571838.0
Maranhão,Maio/2023,20303.0,17881.0,574260.0,2422.0,2023-05-01,0.00421760178316442,574260.0
Maranhão,Junho/2023,23574.0,18685.0,579149.0,4889.0,2023-06-01,0.008441696351025384,579149.0
Maranhão,Julho/2023,20932.0,18346.0,581735.0,2586.0,2023-07-01,0.004445323042278701,581735.0
Maranhão,Agosto/2023,22916.0,20507.0,584144.0,2409.0,2023-08-01,0.004123983127448026,584144.0
Maranhão,Setembro/2023,21453.0,18603.0,586994.0,2850.0,2023-09-01,0.004855245539136686,586994.0
Maranhão,Outubro/2023,20936.0,18579.0,589351.0,2357.0,2023-10-01,0.003999314500187494,589351.0
Maranhão,Novembro/2023,19829.0,18400.0,590780.0,1429.0,2023-11-01,0.0024188361149666544,590780.0
Maranhão,Dezembro/2023,14815.0,18501.0,587094.0,-3686.0,2023-12-01,-0.0062783813154281935,587094.0
Maranhão,Janeiro/2024,19946.0,20777.0,586263.0,-831.0,2024-01-01,-0.0014174525767445669,586263.0
Maranhão,Fevereiro/2024,19392.0,20612.0,585043.0,-1220.0,2024-02-01,-0.002085316805773251,585043.0
Maranhão,Março/2024,22112.0,19335.0,587820.0,2777.0,2024-03-01,0.004724235310128951,587820.0
Maranhão,Abril/2024,22216.0,19238.0,590798.0,2978.0,2024-04-01,0.005040639948002532,590798.0
Maranhão,Maio/2024,22623.0,20207.0,593214.0,2416.0,2024-05-01,0.004072729234306675,593214.0
Maranhão,Junho/2024,24822.0,18797.0,599239.0,6025.0,2024-06-01,0.010054419021458883,599239.0
Maranhão,Julho/2024,22983.0,20410.0,601812.0,2573.0,2024-07-01,0.0042754215602214644,601812.0
Maranhão,Agosto/2024,23368.0,20852.0,604328.0,2516.0,2024-08-01,0.004163302047894521,604328.0
Maranhão,Setembro/2024,22936.0,18699.0,608565.0,4237.0,2024-09-01,0.006962280117982467,608565.0
Maranhão,Outubro/2024,22079.0,21656.0,608988.0,423.0,2024-10-01,0.00069459496738852,608988.0
Maranhão,Novembro/2024,21308.0,19889.0,610407.0,1419.0,2024-11-01,0.0023246784522457965,610407.0
Maranhão,Dezembro/2024,15800.0,22803.0,603404.0,-7003.0,2024-12-01,-0.011605822964382072,603404.0
Maranhão,Janeiro/2025,24102.0,23083.0,604423.0,1019.0,2025-01-01,0.0016859054006879287,604423.0
Maranhão,Fevereiro/2025,24263.0,22793.0,605893.0,1470.0,2025-02-01,0.0024261709575783184,605893.0
Maranhão,Março/2025,21711.0,20605.0,606999.0,1106.0,2025-03-01,0.0018220787843143068,606999.0
Maranhão,Abril/2025,22816.0,19234.0,610581.0,3582.0,2025-04-01,0.005866543505284311,610581.0
Maranhão,Maio/2025,24074.0,20514.0,614141.0,3560.0,2025-05-01,0.005796714435284405,614141.0
Maranhão,Junho/2025,26415.0,20168.0,620388.0,6247.0,2025-06-01,0.010069504890487888,620388.0
Maranhão,Julho/2025,24208.0,21310.0,623286.0,2898.0,2025-07-01,0.0046495509284662255,623286.0
Maranhão,Agosto/2025,25262.0,22113.0,626435.0,3149.0,2025-08-01,0.005026858333266819,626435.0
Maranhão,Setembro/2025,25141.0,21871.0,629705.0,3270.0,2025-09-01,0.0051929077901557074,629705.0
Maranhão,Outubro/2025,25002.0,21709.0,632998.0,3293.0,2025-10-01,0.005202228127103087,632998.0
Maranhão,Novembro/2025,21754.0,19340.0,635412.0,2414.0,2025-11-01,0.0037991098688724798,635412.0
Maranhão,Dezembro/2025,17310.0,21394.0,,-4084.0,2025-12-01,-0.0064273258924918,635412.0
Maranhão,Janeiro/2026,24323.0,21807.0,633844.0,2516.0,2026-01-01,0.0039694309640858,633844.0
Maranhão,Fevereiro/2026,24102.0,22061.0,635885.0,2041.0,2026-02-01,0.003209699867114337,635885.0
Maranhão,Março/2026,25972.0,24542.0,637315.0,1430.0,2026-03-01,0.002243788393494583,637315.0
Maranhão,Abril/2026,23401.0,22126.0,638590.0,1275.0,2026-04-01,0.0019965862290358444,638590.0
Maranhão,Maio/2026,24452.0,22497.0,640545.0,1955.0,2026-05-01,0.003052088455924252,640545.0
