uf,date_base,target_date,target_taxa,taxa_atual,taxa_media_3m,taxa_media_6m,taxa_tendencia_6m,taxa_volatilidade_6m,saldo_atual,estoque_atual,admissoes_atual,desligamentos_atual,saldo_medio_6m,taxa_lag_6m,taxa_lag_5m,taxa_lag_4m,taxa_lag_3m,taxa_lag_2m,taxa_lag_1m
Pará,2023-03-01,2023-04-01,0.006758706784882511,0.004539843859103789,0.0028912957874643063,-0.0013944649650489075,0.0015031596276233194,0.007727506406570793,4031.0,887916.0,37778.0,33747.0,-1216.0,0.0016182222306485269,-0.0013154882549679782,-0.017343411128366917,-0.0021552362107008106,0.006289279713989942,0.004539843859103789
Pará,2023-04-01,2023-05-01,0.008066771116742933,0.006758706784882511,0.005862610119325415,-0.0005377175393432441,0.0032704358881815803,0.00827929103363322,6042.0,893958.0,35312.0,29270.0,-450.8333333333333,-0.0013154882549679782,-0.017343411128366917,-0.0021552362107008106,0.006289279713989942,0.004539843859103789,0.006758706784882511
Pará,2023-05-01,2023-06-01,0.007545590696854902,0.008066771116742933,0.0064551072535764115,0.0010259923559419084,0.004344094410211802,0.008850999247208877,7270.0,901228.0,38990.0,31720.0,957.1666666666666,-0.017343411128366917,-0.0021552362107008106,0.006289279713989942,0.004539843859103789,0.006758706784882511,0.008066771116742933
Pará,2023-06-01,2023-07-01,0.007582364499933335,0.007545590696854902,0.007457022866160116,0.005174159326812211,0.001601584904909036,0.0034609143515535313,6852.0,908080.0,39757.0,32905.0,4643.5,-0.0021552362107008106,0.006289279713989942,0.004539843859103789,0.006758706784882511,0.008066771116742933,0.007545590696854902
Pará,2023-07-01,2023-08-01,0.0074876263801345235,0.007582364499933335,0.007731575437843724,0.0067970927785845695,0.0004797351078523062,0.0011650110278431053,6938.0,915018.0,38238.0,31300.0,6115.333333333333,0.006289279713989942,0.004539843859103789,0.006758706784882511,0.008066771116742933,0.007545590696854902,0.007582364499933335
Pará,2023-08-01,2023-09-01,0.009711459758830114,0.0074876263801345235,0.007538527192307587,0.006996817222942,0.0004768201522976596,0.0011635525768259286,6903.0,921921.0,42553.0,35650.0,6339.333333333333,0.004539843859103789,0.006758706784882511,0.008066771116742933,0.007545590696854902,0.007582364499933335,0.0074876263801345235
Pará,2023-09-01,2023-10-01,0.005196484385435311,0.009711459758830114,0.008260483546299324,0.00785875320622972,0.00037323155608546334,0.000912696713550485,9041.0,930962.0,40525.0,31484.0,7174.333333333333,0.006758706784882511,0.008066771116742933,0.007545590696854902,0.007582364499933335,0.0074876263801345235,0.009711459758830114
Pará,2023-10-01,2023-11-01,-5.450033875700757e-05,0.005196484385435311,0.007465190174799983,0.007598382806321854,-0.00022710184544032228,0.0013209156180292324,4863.0,935825.0,37201.0,32338.0,6977.833333333333,0.008066771116742933,0.007545590696854902,0.007582364499933335,0.0074876263801345235,0.009711459758830114,0.005196484385435311
Pará,2023-11-01,2023-12-01,-0.011632256376660245,-5.450033875700757e-05,0.004951147935169473,0.00624483756373853,-0.001226693204081658,0.0031043956175154453,-51.0,935774.0,34128.0,34179.0,5757.666666666667,0.007545590696854902,0.007582364499933335,0.0074876263801345235,0.009711459758830114,0.005196484385435311,-5.450033875700757e-05
Pará,2023-12-01,2024-01-01,0.00011998378597486826,-0.011632256376660245,-0.0021634241099939807,0.003048529718152672,-0.003520413140372493,0.007239059088011172,-10760.0,925014.0,26470.0,37230.0,2822.3333333333335,0.007582364499933335,0.0074876263801345235,0.009711459758830114,0.005196484385435311,-5.450033875700757e-05,-0.011632256376660245
Pará,2024-01-01,2024-02-01,0.007593831393128542,0.00011998378597486826,-0.0038555909764807945,0.0018047995991595938,-0.0030320098886131904,0.006990033317437892,111.0,925125.0,35464.0,35353.0,1684.5,0.0074876263801345235,0.009711459758830114,0.005196484385435311,-5.450033875700757e-05,-0.011632256376660245,0.00011998378597486826
Pará,2024-02-01,2024-03-01,0.002147268815362713,0.007593831393128542,-0.001306147065852278,0.0018225004346585974,-0.0010684399904226402,0.007004520964407012,7079.0,932204.0,41307.0,34228.0,1713.8333333333333,0.009711459758830114,0.005196484385435311,-5.450033875700757e-05,-0.011632256376660245,0.00011998378597486826,0.007593831393128542
Pará,2024-03-01,2024-04-01,0.007787225636243524,0.002147268815362713,0.0032870279981553744,0.000561801944080697,0.0005557473573693936,0.006092529781389447,2006.0,934210.0,39781.0,37775.0,541.3333333333334,0.005196484385435311,-5.450033875700757e-05,-0.011632256376660245,0.00011998378597486826,0.007593831393128542,0.002147268815362713
Pará,2024-04-01,2024-05-01,0.0035822873089667246,0.007787225636243524,0.0058427752815782595,0.0009935921525487327,0.002514887230235005,0.006484871167018894,7332.0,941542.0,43749.0,36417.0,952.8333333333334,-5.450033875700757e-05,-0.011632256376660245,0.00011998378597486826,0.007593831393128542,0.002147268815362713,0.007787225636243524
Pará,2024-05-01,2024-06-01,0.008283831153838081,0.0035822873089667246,0.004505593920190987,0.0015997234271693545,0.0026750823257478554,0.006528396923276663,3385.0,944927.0,41209.0,37824.0,1525.5,-0.011632256376660245,0.00011998378597486826,0.007593831393128542,0.002147268815362713,0.007787225636243524,0.0035822873089667246
Pará,2024-06-01,2024-07-01,0.005315728375884215,0.008283831153838081,0.006551114699682776,0.004919071348919076,0.0009835588973631827,0.0031412147635933828,7893.0,952820.0,42267.0,34374.0,4634.333333333333,0.00011998378597486826,0.007593831393128542,0.002147268815362713,0.007787225636243524,0.0035822873089667246,0.008283831153838081
Pará,2024-07-01,2024-08-01,0.004870143361728652,0.005315728375884215,0.0057272822795630075,0.0057850287805706335,8.040667434079047e-05,0.0023032651774434585,5092.0,957912.0,42404.0,37312.0,5464.5,0.007593831393128542,0.002147268815362713,0.007787225636243524,0.0035822873089667246,0.008283831153838081,0.005315728375884215
Pará,2024-08-01,2024-09-01,0.008823387072692807,0.004870143361728652,0.00615656763048365,0.005331080775337318,0.0003114692798749461,0.002166372488570983,4688.0,962600.0,42773.0,38085.0,5066.0,0.002147268815362713,0.007787225636243524,0.0035822873089667246,0.008283831153838081,0.005315728375884215,0.004870143361728652
Pará,2024-09-01,2024-10-01,0.002604484931267684,0.008823387072692807,0.006336419603435224,0.006443767151559,0.00017360778750223778,0.0019489372062108973,8569.0,971169.0,42508.0,33939.0,6159.833333333333,0.007787225636243524,0.0035822873089667246,0.008283831153838081,0.005315728375884215,0.004870143361728652,0.008823387072692807
Pará,2024-10-01,2024-11-01,0.0013343507629696638,0.002604484931267684,0.005432671788563048,0.005579977034063027,-0.00010616940417390232,0.0022821241737684787,2536.0,973705.0,40325.0,37789.0,5360.5,0.0035822873089667246,0.008283831153838081,0.005315728375884215,0.004870143361728652,0.008823387072692807,0.002604484931267684
Pará,2024-11-01,2024-12-01,-0.011804310986259264,0.0013343507629696638,0.004254074255643385,0.005205320943063518,-0.001112225387920787,0.002721547340022319,1301.0,975006.0,36330.0,35029.0,5013.166666666667,0.008283831153838081,0.005315728375884215,0.004870143361728652,0.008823387072692807,0.002604484931267684,0.0013343507629696638
Pará,2024-12-01,2025-01-01,-0.002291383234105934,-0.011804310986259264,-0.0026218250973406385,0.001857297253047293,-0.0029264707642405554,0.006545172483385878,-11375.0,963631.0,28657.0,40032.0,1801.8333333333333,0.005315728375884215,0.004870143361728652,0.008823387072692807,0.002604484931267684,0.0013343507629696638,-0.011804310986259264
Pará,2025-01-01,2025-02-01,0.009264049100490716,-0.002291383234105934,-0.0042537811524651775,0.0005894453180489352,-0.002827453180695061,0.006488988233952378,-2203.0,961428.0,38253.0,40456.0,586.0,0.004870143361728652,0.008823387072692807,0.002604484931267684,0.0013343507629696638,-0.011804310986259264,-0.002291383234105934
Pará,2025-02-01,2025-03-01,0.001532039588149895,0.009264049100490716,-0.0016105483732914937,0.0013217629411759458,-0.0007320844601817211,0.007145493337721918,8990.0,970418.0,46705.0,37715.0,1303.0,0.008823387072692807,0.002604484931267684,0.0013343507629696638,-0.011804310986259264,-0.002291383234105934,0.009264049100490716
Pará,2025-03-01,2025-04-01,0.005240387420204355,0.001532039588149895,0.002834901818178226,0.00010653836041879369,0.0007982798871179299,0.006341105019424428,1489.0,971907.0,39845.0,38356.0,123.0,0.002604484931267684,0.0013343507629696638,-0.011804310986259264,-0.002291383234105934,0.009264049100490716,0.001532039588149895
Pará,2025-04-01,2025-05-01,0.005150267033912543,0.005240387420204355,0.005345492036281656,0.0005458554419082389,0.002031276209828502,0.006585544134865054,5120.0,977027.0,42257.0,37137.0,553.6666666666666,0.0013343507629696638,-0.011804310986259264,-0.002291383234105934,0.009264049100490716,0.001532039588149895,0.005240387420204355
Pará,2025-05-01,2025-06-01,0.0055701478149751005,0.005150267033912543,0.003974231347422264,0.0011818414870653853,0.00284674835861283,0.006811367472260044,5058.0,982085.0,44981.0,39923.0,1179.8333333333333,-0.011804310986259264,-0.002291383234105934,0.009264049100490716,0.001532039588149895,0.005240387420204355,0.005150267033912543
Pará,2025-06-01,2025-07-01,0.004919050286759876,0.0055701478149751005,0.005320267423030666,0.004077584620604446,0.0008764187679350031,0.003621083347275093,5501.0,987586.0,42809.0,37308.0,3992.5,-0.002291383234105934,0.009264049100490716,0.001532039588149895,0.005240387420204355,0.005150267033912543,0.0055701478149751005
Pará,2025-07-01,2025-08-01,0.005516181299494075,0.004919050286759876,0.0052131550452158395,0.005279323540748748,-0.00027716542212772536,0.0022417523646812796,4882.0,992468.0,45346.0,40464.0,5173.333333333333,0.009264049100490716,0.001532039588149895,0.005240387420204355,0.005150267033912543,0.0055701478149751005,0.004919050286759876
Pará,2025-08-01,2025-09-01,0.009699845596319714,0.005516181299494075,0.00533512646707635,0.004654678907249307,0.0005536165124985718,0.001413606515841877,5505.0,997973.0,45709.0,40204.0,4592.5,0.001532039588149895,0.005240387420204355,0.005150267033912543,0.0055701478149751005,0.004919050286759876,0.005516181299494075
Pará,2025-09-01,2025-10-01,0.0021071893975101895,0.009699845596319714,0.006711692394191222,0.006015979908610944,0.0006498267471173189,0.0016620112512281875,9775.0,1007748.0,48218.0,38443.0,5973.5,0.005240387420204355,0.005150267033912543,0.0055701478149751005,0.004919050286759876,0.005516181299494075,0.009699845596319714
Pará,2025-10-01,2025-11-01,0.0019281952349561734,0.0021071893975101895,0.005774405431107993,0.005493780238161917,-6.369039500696321e-05,0.0022216597763815623,2128.0,1009876.0,45127.0,42999.0,5474.833333333333,0.005150267033912543,0.0055701478149751005,0.004919050286759876,0.005516181299494075,0.009699845596319714,0.0021071893975101895
Pará,2025-11-01,2025-12-01,-0.015289174928125066,0.0019281952349561734,0.004578410076262026,0.004956768271669188,-0.0006417623220290871,0.0025974261924901847,1951.0,1011827.0,39018.0,37067.0,4957.0,0.0055701478149751005,0.004919050286759876,0.005516181299494075,0.009699845596319714,0.0021071893975101895,0.0019281952349561734
Pará,2025-12-01,2026-01-01,-0.00027106066036400436,-0.015289174928125066,-0.003751263431886234,0.001480214481152494,-0.0034113640133385118,0.007931825777499334,-15470.0,,28904.0,44374.0,1461.8333333333333,0.004919050286759876,0.005516181299494075,0.009699845596319714,0.0021071893975101895,0.0019281952349561734,-0.015289174928125066
Pará,2026-01-01,2026-02-01,0.0046972985287593375,-0.00027106066036400436,-0.004544013451177632,0.0006151959899651803,-0.0029737790152908213,0.007791394740036471,-270.0,996087.0,40732.0,41002.0,603.1666666666666,0.005516181299494075,0.009699845596319714,0.0021071893975101895,0.0019281952349561734,-0.015289174928125066,-0.00027106066036400436
Pará,2026-02-01,2026-03-01,0.001989463323570503,0.0046972985287593375,-0.003620979019909911,0.0004787155281760576,-0.0014104244478430196,0.007711108162954687,4701.0,1000788.0,43458.0,38757.0,469.1666666666667,0.009699845596319714,0.0021071893975101895,0.0019281952349561734,-0.015289174928125066,-0.00027106066036400436,0.0046972985287593375
Pará,2026-03-01,2026-04-01,0.0020023984991963534,0.001989463323570503,0.0021385670639886122,-0.0008063481839488111,0.0006496226794134892,0.006634655496043279,1995.0,1002783.0,44440.0,42445.0,-827.5,0.0021071893975101895,0.0019281952349561734,-0.015289174928125066,-0.00027106066036400436,0.0046972985287593375,0.001989463323570503
Pará,2026-04-01,2026-05-01,0.0024719915416193034,0.0020023984991963534,0.002896386783842065,-0.0008238133336677839,0.001633579721868884,0.006627096496076298,2012.0,1004795.0,41633.0,39621.0,-846.8333333333334,0.0019281952349561734,-0.015289174928125066,-0.00027106066036400436,0.0046972985287593375,0.001989463323570503,0.0020023984991963534
Pará,2026-05-01,2026-06-01,0.00433933822620901,0.0024719915416193034,0.00215461778812872,-0.0007331806158905957,0.002654810703491831,0.0066677075106670765,2490.0,1007285.0,41951.0,39461.0,-757.0,-0.015289174928125066,-0.00027106066036400436,0.0046972985287593375,0.001989463323570503,0.0020023984991963534,0.0024719915416193034
Pernambuco,2020-07-01,2020-08-01,0.011132087926595815,0.005109801544600175,-0.001539724238261433,-0.008509575833579468,0.003011616287187468,0.01046282799858311,5741.0,1123527.0,28349.0,22608.0,-9703.0,-0.0015348316092256007,-0.021634758997599025,-0.023268691679867882,-0.006598679193960501,-0.003130295065423972,0.005109801544600175
Pernambuco,2020-08-01,2020-09-01,0.019705542814840892,0.011132087926595815,0.004370531468590673,-0.006398422577609232,0.007212517097797567,0.012696657750625234,12648.0,1136175.0,38056.0,25408.0,-7293.166666666667,-0.021634758997599025,-0.023268691679867882,-0.006598679193960501,-0.003130295065423972,0.005109801544600175,0.011132087926595815
Pernambuco,2020-09-01,2020-10-01,0.011442057472136906,0.019705542814840892,0.011982477428678959,0.0004916277244640879,0.007894387727006768,0.013733566002897143,22839.0,1159014.0,47515.0,24676.0,677.8333333333334,-0.023268691679867882,-0.006598679193960501,-0.003130295065423972,0.005109801544600175,0.011132087926595815,0.019705542814840892
Pernambuco,2020-10-01,2020-11-01,0.011636003749688088,0.011442057472136906,0.014093229404524538,0.006276752583131553,0.004706670952950779,0.009002019464322096,13415.0,1172429.0,40709.0,27294.0,7290.833333333333,-0.006598679193960501,-0.003130295065423972,0.005109801544600175,0.011132087926595815,0.019705542814840892,0.011442057472136906
Pernambuco,2020-11-01,2020-12-01,-0.0020552475546946735,0.011636003749688088,0.014261201345555296,0.009315866407072984,0.0028971919070404444,0.006996971716710232,13803.0,1186232.0,39571.0,25768.0,10824.5,-0.003130295065423972,0.005109801544600175,0.011132087926595815,0.019705542814840892,0.011442057472136906,0.011636003749688088
Pernambuco,2020-12-01,2021-01-01,0.0011365688278068694,-0.0020552475546946735,0.007007604555710106,0.009495040992194533,-0.00121648523914004,0.0066826685708502274,-2433.0,1183799.0,32014.0,34447.0,11002.166666666666,0.005109801544600175,0.011132087926595815,0.019705542814840892,0.011442057472136906,0.011636003749688088,-0.0020552475546946735
Pernambuco,2021-01-01,2021-02-01,0.0017772072745894736,0.0011365688278068694,0.0035724416742667613,0.008832835539395649,-0.003287600580714293,0.007256617564986031,1347.0,1185146.0,36319.0,34972.0,10269.833333333334,0.011132087926595815,0.019705542814840892,0.011442057472136906,0.011636003749688088,-0.0020552475546946735,0.0011365688278068694
Pernambuco,2021-02-01,2021-03-01,-0.0021346689996936,0.0017772072745894736,0.0002861761825672232,0.007273688764061259,-0.0038356969982465696,0.007592328228499862,2110.0,1187256.0,40304.0,38194.0,8513.5,0.019705542814840892,0.011442057472136906,0.011636003749688088,-0.0020552475546946735,0.0011365688278068694,0.0017772072745894736
Pernambuco,2021-03-01,2021-04-01,0.004262068014906732,-0.0021346689996936,0.0002597023675675809,0.0036336534616388427,-0.0026933772971984796,0.005778231364776002,-2529.0,1184727.0,36967.0,39496.0,4285.5,0.011442057472136906,0.011636003749688088,-0.0020552475546946735,0.0011365688278068694,0.0017772072745894736,-0.0021346689996936
Pernambuco,2021-04-01,2021-05-01,0.0068862015545287,0.004262068014906732,0.0013015354299342017,0.0024369885521004814,-0.0010419229874891701,0.004675457846645624,5071.0,1189798.0,33752.0,28681.0,2894.8333333333335,0.011636003749688088,-0.0020552475546946735,0.0011365688278068694,0.0017772072745894736,-0.0021346689996936,0.004262068014906732
Pernambuco,2021-05-01,2021-06-01,0.005748666984792216,0.0068862015545287,0.0030045335232472773,0.0016453548529072502,0.0014334819095180962,0.0032293691000952287,8250.0,1198048.0,36428.0,28178.0,1969.3333333333333,-0.0020552475546946735,0.0011365688278068694,0.0017772072745894736,-0.0021346689996936,0.004262068014906732,0.0068862015545287
Pernambuco,2021-06-01,2021-07-01,0.007558361720773017,0.005748666984792216,0.005632312184742549,0.002946007276155065,0.0012795488754098496,0.003043174894300959,6927.0,1204975.0,35606.0,28679.0,3529.3333333333335,0.0011365688278068694,0.0017772072745894736,-0.0021346689996936,0.004262068014906732,0.0068862015545287,0.005748666984792216
Pernambuco,2021-07-01,2021-08-01,0.014121309609165088,0.007558361720773017,0.006731076753364644,0.004016306091649423,0.0015765689635427746,0.0033339663396010364,9177.0,1214152.0,38370.0,29193.0,4834.333333333333,0.0017772072745894736,-0.0021346689996936,0.004262068014906732,0.0068862015545287,0.005748666984792216,0.007558361720773017
Pernambuco,2021-08-01,2021-09-01,0.02157543497259077,0.014121309609165088,0.00914277943824344,0.0060736564807453595,0.002572321131204451,0.004802662077031201,17391.0,1231543.0,48706.0,31315.0,7381.166666666667,-0.0021346689996936,0.004262068014906732,0.0068862015545287,0.005748666984792216,0.007558361720773017,0.014121309609165088
Pernambuco,2021-09-01,2021-10-01,0.0090973787960852,0.02157543497259077,0.014418368767509626,0.010025340476126087,0.0031451958196660034,0.00602255578330676,27157.0,1258700.0,60743.0,33586.0,12328.833333333334,0.004262068014906732,0.0068862015545287,0.005748666984792216,0.007558361720773017,0.014121309609165088,0.02157543497259077
Pernambuco,2021-10-01,2021-11-01,0.00860466985774393,0.0090973787960852,0.014931374459280352,0.010831225606322497,0.0018599753731305777,0.0054981234273946454,11556.0,1270256.0,45377.0,33821.0,13409.666666666666,0.0068862015545287,0.005748666984792216,0.007558361720773017,0.014121309609165088,0.02157543497259077,0.0090973787960852
Pernambuco,2021-11-01,2021-12-01,-0.004823821884827429,0.00860466985774393,0.013092494542139968,0.011117636990191705,0.0007528911701177368,0.005327261869926434,11025.0,1281281.0,45556.0,34531.0,13872.166666666666,0.005748666984792216,0.007558361720773017,0.014121309609165088,0.02157543497259077,0.0090973787960852,0.00860466985774393
Pernambuco,2021-12-01,2022-01-01,0.00036610308741710746,-0.004823821884827429,0.0042927422563339,0.009355555511921763,-0.002598254098822035,0.007926253838913095,-6151.0,1275130.0,35249.0,41400.0,11692.5,0.007558361720773017,0.014121309609165088,0.02157543497259077,0.0090973787960852,0.00860466985774393,-0.004823821884827429
Pernambuco,2022-01-01,2022-02-01,0.0004184523375734936,0.00036610308741710746,0.001382317020111203,0.008156845739695778,-0.004241900346266736,0.008620826702184814,467.0,1275597.0,41620.0,41153.0,10240.833333333334,0.014121309609165088,0.02157543497259077,0.0090973787960852,0.00860466985774393,-0.004823821884827429,0.00036610308741710746
Pernambuco,2022-02-01,2022-03-01,-0.004921721011653848,0.0004184523375734936,-0.0013464221532789426,0.005873036194430514,-0.0041544923441046286,0.00855302193317419,534.0,1276131.0,43524.0,42990.0,7431.333333333333,0.02157543497259077,0.0090973787960852,0.00860466985774393,-0.004823821884827429,0.00036610308741710746,0.0004184523375734936
Pernambuco,2022-03-01,2022-04-01,-0.0006934588704027814,-0.004921721011653848,-0.0013790551955544155,0.0014568435303897419,-0.002556120760770343,0.005654939065550411,-6250.0,1269881.0,42884.0,49134.0,1863.5,0.0090973787960852,0.00860466985774393,-0.004823821884827429,0.00036610308741710746,0.0004184523375734936,-0.004921721011653848
Pernambuco,2022-04-01,2022-05-01,0.005094476749883771,-0.0006934588704027814,-0.0017322425148277117,-0.00017496274735825446,-0.0013351997648873262,0.00451182309623764,-880.0,1269001.0,40300.0,41180.0,-209.16666666666666,0.00860466985774393,-0.004823821884827429,0.00036610308741710746,0.0004184523375734936,-0.004921721011653848,-0.0006934588704027814
Pernambuco,2022-05-01,2022-06-01,0.005561996299798929,0.005094476749883771,-0.0001735677107242859,-0.0007599949320016146,0.001173503827167685,0.003434403245169139,6498.0,1275499.0,44599.0,38101.0,-963.6666666666666,-0.004823821884827429,0.00036610308741710746,0.0004184523375734936,-0.004921721011653848,-0.0006934588704027814,0.005094476749883771
Pernambuco,2022-06-01,2022-07-01,0.0070325001528972675,0.005561996299798929,0.00332100472642664,0.000970974765436112,0.001263880041145457,0.003564783793685421,7134.0,1282633.0,43326.0,36192.0,1250.5,0.00036610308741710746,0.0004184523375734936,-0.004921721011653848,-0.0006934588704027814,0.005094476749883771,0.005561996299798929
Pernambuco,2022-07-01,2022-08-01,0.011675798426445148,0.0070325001528972675,0.005896324400859989,0.002082040943016139,0.0020088379037503925,0.004187591052632491,9084.0,1291717.0,49206.0,40122.0,2686.6666666666665,0.0004184523375734936,-0.004921721011653848,-0.0006934588704027814,0.005094476749883771,0.005561996299798929,0.0070325001528972675
Pernambuco,2022-08-01,2022-09-01,0.015623022926520652,0.011675798426445148,0.008090098293047115,0.003958265291161414,0.0030466569660088645,0.005375358309294037,15260.0,1306977.0,57555.0,42295.0,5141.0,-0.004921721011653848,-0.0006934588704027814,0.005094476749883771,0.005561996299798929,0.0070325001528972675,0.011675798426445148
Pernambuco,2022-09-01,2022-10-01,0.006209506472976372,0.015623022926520652,0.01144377383528769,0.007382389280857164,0.0029370536533542746,0.0051677126644258525,20743.0,1327720.0,58782.0,38039.0,9639.833333333334,-0.0006934588704027814,0.005094476749883771,0.005561996299798929,0.0070325001528972675,0.011675798426445148,0.015623022926520652
Pernambuco,2022-10-01,2022-11-01,0.006139396207157942,0.006209506472976372,0.011169442608647391,0.00853288350475369,0.001154329336262173,0.0038394017341226066,8296.0,1336016.0,46596.0,38300.0,11169.166666666666,0.005094476749883771,0.005561996299798929,0.0070325001528972675,0.011675798426445148,0.015623022926520652,0.006209506472976372
Pernambuco,2022-11-01,2022-12-01,-0.007038117455280424,0.006139396207157942,0.009323975202218322,0.008707036747632717,0.00012472122848879573,0.0037006800810951736,8253.0,1344269.0,45955.0,37702.0,11461.666666666666,0.005561996299798929,0.0070325001528972675,0.011675798426445148,0.015623022926520652,0.006209506472976372,0.006139396207157942
Pernambuco,2022-12-01,2023-01-01,0.00024490694659455765,-0.007038117455280424,0.0017702617416179634,0.006607017788452827,-0.002753594604351266,0.006996764991256082,-9395.0,1334874.0,34698.0,44093.0,8706.833333333334,0.0070325001528972675,0.011675798426445148,0.015623022926520652,0.006209506472976372,0.006139396207157942,-0.007038117455280424
Pernambuco,2023-01-01,2023-02-01,0.005038145640487585,0.00024490694659455765,-0.000217938100509308,0.005475752254069041,-0.0035773711088707026,0.007375016055611109,327.0,1335201.0,45665.0,45338.0,7247.333333333333,0.011675798426445148,0.015623022926520652,0.006209506472976372,0.006139396207157942,-0.007038117455280424,0.00024490694659455765
Pernambuco,2023-02-01,2023-03-01,-0.003938813358599593,0.005038145640487585,-0.0005850216227327605,0.0043694767897427805,-0.0023998771049071176,0.0068404803134716925,6761.0,1341962.0,47443.0,40682.0,5830.833333333333,0.015623022926520652,0.006209506472976372,0.006139396207157942,-0.007038117455280424,0.00024490694659455765,0.005038145640487585
Pernambuco,2023-03-01,2023-04-01,-0.0018174705007674597,-0.003938813358599593,0.00044807974282751645,0.00110917074222274,-0.0013360664701718827,0.005153653023332787,-5265.0,1336697.0,46427.0,51692.0,1496.1666666666667,0.006209506472976372,0.006139396207157942,-0.007038117455280424,0.00024490694659455765,0.005038145640487585,-0.003938813358599593
Pernambuco,2023-04-01,2023-05-01,0.00034763428872825787,-0.0018174705007674597,-0.00023937940629315595,-0.000228658753401232,-0.0007340909301626138,0.00467571589442093,-2425.0,1334272.0,42439.0,44864.0,-290.6666666666667,0.006139396207157942,-0.007038117455280424,0.00024490694659455765,0.005038145640487585,-0.003938813358599593,-0.0018174705007674597
Pernambuco,2023-05-01,2023-06-01,0.003975186241243882,0.00034763428872825787,-0.0018028831902129315,-0.001193952406472846,0.0006218476393962906,0.0037718950458574896,464.0,1334736.0,47239.0,46775.0,-1588.8333333333333,-0.007038117455280424,0.00024490694659455765,0.005038145640487585,-0.003938813358599593,-0.0018174705007674597,0.00034763428872825787
Pernambuco,2023-06-01,2023-07-01,0.003273423460948006,0.003975186241243882,0.0008351166764015601,0.0006415982096145382,0.00019146300788002216,0.00310143532035539,5327.0,1340063.0,46069.0,40742.0,864.8333333333334,0.00024490694659455765,0.005038145640487585,-0.003938813358599593,-0.0018174705007674597,0.00034763428872825787,0.003975186241243882
Pernambuco,2023-07-01,2023-08-01,0.01144533576465225,0.003273423460948006,0.002532081330306715,0.0011463509620067798,0.0004880997911808071,0.003239184424800026,4401.0,1344464.0,46226.0,41825.0,1543.8333333333333,0.005038145640487585,-0.003938813358599593,-0.0018174705007674597,0.00034763428872825787,0.003975186241243882,0.003273423460948006
Pernambuco,2023-08-01,2023-09-01,0.013680529467819861,0.01144533576465225,0.006231315155614712,0.0022142159827008906,0.0027377422701120348,0.004950335045198812,15566.0,1360030.0,59515.0,43949.0,3011.3333333333335,-0.003938813358599593,-0.0018174705007674597,0.00034763428872825787,0.003975186241243882,0.003273423460948006,0.01144533576465225
Pernambuco,2023-09-01,2023-10-01,0.005963237276576848,0.013680529467819861,0.009466429564473373,0.005150773120437466,0.003145181185440362,0.005611168480261899,18864.0,1378894.0,57870.0,39006.0,7032.833333333333,-0.0018174705007674597,0.00034763428872825787,0.003975186241243882,0.003273423460948006,0.01144533576465225,0.013680529467819861
Pernambuco,2023-10-01,2023-11-01,0.005494576399991397,0.005963237276576848,0.010363034169682987,0.0064475577499948505,0.001867598769219289,0.004671278320244511,8272.0,1387166.0,49552.0,41280.0,8815.666666666666,0.00034763428872825787,0.003975186241243882,0.003273423460948006,0.01144533576465225,0.013680529467819861,0.005963237276576848
Pernambuco,2023-11-01,2023-12-01,-0.006229282315980075,0.005494576399991397,0.008379447714796035,0.007305381435205374,0.0005114738841083343,0.0038774773853158077,7664.0,1394830.0,50528.0,42864.0,10015.666666666666,0.003975186241243882,0.003273423460948006,0.01144533576465225,0.013680529467819861,0.005963237276576848,0.005494576399991397
Pernambuco,2023-12-01,2024-01-01,0.0016507176516596842,-0.006229282315980075,0.0017428437868627234,0.005604636675668048,-0.0020880885477104556,0.006389453701830595,-8635.0,1386195.0,39307.0,47942.0,7688.666666666667,0.003273423460948006,0.01144533576465225,0.013680529467819861,0.005963237276576848,0.005494576399991397,-0.006229282315980075
Pernambuco,2024-01-01,2024-02-01,0.0015424641457984572,0.0016507176516596842,0.0003053372452236688,0.005334185707453328,-0.0031191767655128016,0.006515504200056206,2292.0,1388487.0,49439.0,47147.0,7337.166666666667,0.01144533576465225,0.013680529467819861,0.005963237276576848,0.005494576399991397,-0.006229282315980075,0.0016507176516596842
Pernambuco,2024-02-01,2024-03-01,0.0009798878732410151,0.0015424641457984572,-0.0010120335061739778,0.0036837071043110286,-0.0024386212628808557,0.005991623173907511,2145.0,1390632.0,49960.0,47815.0,5100.333333333333,0.013680529467819861,0.005963237276576848,0.005494576399991397,-0.006229282315980075,0.0016507176516596842,0.0015424641457984572
Pernambuco,2024-03-01,2024-04-01,-0.0007930157100510248,0.0009798878732410151,0.0013910232235663856,0.0015669335052145544,-0.0008255166803319488,0.003997646970331334,1364.0,1391996.0,51986.0,50622.0,2183.6666666666665,0.005963237276576848,0.005494576399991397,-0.006229282315980075,0.0016507176516596842,0.0015424641457984572,0.0009798878732410151
Pernambuco,2024-04-01,2024-05-01,0.0028618846714962166,-0.0007930157100510248,0.0005764454363294826,0.0004408913407765757,-0.0002833915282402875,0.003524228887486856,-1103.0,1390893.0,52533.0,53636.0,621.1666666666666,0.005494576399991397,-0.006229282315980075,0.0016507176516596842,0.0015424641457984572,0.0009798878732410151,-0.0007930157100510248
