setor,date_base,target_date,target_taxa,taxa_atual,taxa_media_3m,taxa_media_6m,taxa_tendencia_6m,taxa_volatilidade_6m,saldo_atual,estoque_atual,admissoes_atual,desligamentos_atual,saldo_medio_6m,taxa_lag_6m,taxa_lag_5m,taxa_lag_4m,taxa_lag_3m,taxa_lag_2m,taxa_lag_1m
Indústria geral,2026-05-01,2026-06-01,0.0015826189460687353,0.0005460884248247363,0.001559561340426942,-8.723801205016875e-05,0.0017489262492349843,0.0068340152247338476,4974.0,9108415.0,329882.0,324908.0,-917.1666666666666,-0.014822055673531405,0.006087235280925393,0.003532708299024173,0.0031158372080620747,0.001016758388394015,0.0005460884248247363
Indústrias Extrativas,2020-07-01,2020-08-01,0.003963970501528442,0.004057155346702366,0.0014901763900017084,0.0006323639710310152,0.0001317953895448897,0.004105194427328877,891.0,219612.0,4062.0,3171.0,140.5,0.0060833772511676085,-0.0008776118045608531,-0.00588211079042579,-0.0024944402411903616,0.0029078140644931212,0.004057155346702366
Indústrias Extrativas,2020-08-01,2020-09-01,0.004051801628851357,0.003963970501528442,0.0036429799709079766,0.0002791295127578205,0.0016979418356432691,0.0036912765749306533,874.0,220486.0,4400.0,3526.0,63.0,-0.0008776118045608531,-0.00588211079042579,-0.0024944402411903616,0.0029078140644931212,0.004057155346702366,0.003963970501528442
Indústrias Extrativas,2020-09-01,2020-10-01,0.005480608976518735,0.004051801628851357,0.004024309159027389,0.0011006984183265223,0.0020055467316214682,0.003885835134102751,897.0,221383.0,4611.0,3714.0,244.66666666666666,-0.00588211079042579,-0.0024944402411903616,0.0029078140644931212,0.004057155346702366,0.003963970501528442,0.004051801628851357
Indústrias Extrativas,2020-10-01,2020-11-01,0.00482826142353241,0.005480608976518735,0.004498793702299511,0.0029944850461506097,0.0012346863981841788,0.002565921323752919,1220.0,222603.0,4682.0,3462.0,662.3333333333334,-0.0024944402411903616,0.0029078140644931212,0.004057155346702366,0.003963970501528442,0.004051801628851357,0.005480608976518735
Indústrias Extrativas,2020-11-01,2020-12-01,-0.002424465138790546,0.00482826142353241,0.004786890676300834,0.004214935323604406,0.00039886939462767043,0.000795943376540241,1080.0,223683.0,4383.0,3303.0,933.0,0.0029078140644931212,0.004057155346702366,0.003963970501528442,0.004051801628851357,0.005480608976518735,0.00482826142353241
Indústrias Extrativas,2020-12-01,2021-01-01,0.006606537088315689,-0.002424465138790546,0.002628135087086867,0.0033262221230571276,-0.0008110406375367222,0.002627906668466284,-541.0,223142.0,3405.0,3946.0,736.8333333333334,0.004057155346702366,0.003963970501528442,0.004051801628851357,0.005480608976518735,0.00482826142353241,-0.002424465138790546
Indústrias Extrativas,2021-01-01,2021-02-01,0.010344797201441575,0.006606537088315689,0.0030034444576858507,0.003751119079992681,-0.0001962375691993085,0.0029033985574038828,1484.0,224626.0,4711.0,3227.0,835.6666666666666,0.003963970501528442,0.004051801628851357,0.005480608976518735,0.00482826142353241,-0.002424465138790546,0.006606537088315689
Indústrias Extrativas,2021-02-01,2021-03-01,0.006156405990016639,0.010344797201441575,0.004842289716988906,0.00481459019664487,0.0007882867324576851,0.003812781129410066,2348.0,226974.0,5560.0,3212.0,1081.3333333333333,0.004051801628851357,0.005480608976518735,0.00482826142353241,-0.002424465138790546,0.006606537088315689,0.010344797201441575
Indústrias Extrativas,2021-03-01,2021-04-01,0.010262277462859917,0.006156405990016639,0.007702580093257968,0.005165357590172418,0.0008274169893806643,0.0038232664106913816,1406.0,228380.0,5477.0,4071.0,1166.1666666666667,0.005480608976518735,0.00482826142353241,-0.002424465138790546,0.006606537088315689,0.010344797201441575,0.006156405990016639
Indústrias Extrativas,2021-04-01,2021-05-01,0.0109302265771674,0.010262277462859917,0.008921160218106043,0.005962302337895947,0.0016185986770338562,0.004277317684585059,2368.0,230748.0,5715.0,3347.0,1357.5,0.00482826142353241,-0.002424465138790546,0.006606537088315689,0.010344797201441575,0.006156405990016639,0.010262277462859917
Indústrias Extrativas,2021-05-01,2021-06-01,0.009505937496019733,0.0109302265771674,0.009116303343347986,0.006979296530168446,0.002101493956914213,0.0046000224415789345,2550.0,233298.0,6209.0,3659.0,1602.5,-0.002424465138790546,0.006606537088315689,0.010344797201441575,0.006156405990016639,0.010262277462859917,0.0109302265771674
Indústrias Extrativas,2021-06-01,2021-07-01,0.008978798423030156,0.009505937496019733,0.010232813845349015,0.00896769696930349,0.0005816903325297415,0.0018793616816976167,2239.0,235537.0,5903.0,3664.0,2065.8333333333335,0.006606537088315689,0.010344797201441575,0.006156405990016639,0.010262277462859917,0.0109302265771674,0.009505937496019733
Indústrias Extrativas,2021-07-01,2021-08-01,0.007023129115277917,0.008978798423030156,0.009804987498739096,0.00936307385842257,0.00011104427829313295,0.001564135114357207,2134.0,237671.0,6080.0,3946.0,2174.1666666666665,0.010344797201441575,0.006156405990016639,0.010262277462859917,0.0109302265771674,0.009505937496019733,0.008978798423030156
Indústrias Extrativas,2021-08-01,2021-09-01,0.006920587503111775,0.007023129115277917,0.008502621678109267,0.008809462510728627,-2.68888735523015e-05,0.0017005763468483394,1681.0,239352.0,5921.0,4240.0,2063.0,0.006156405990016639,0.010262277462859917,0.0109302265771674,0.009505937496019733,0.008978798423030156,0.007023129115277917
Indústrias Extrativas,2021-09-01,2021-10-01,0.004752839935417535,0.006920587503111775,0.007640838347139948,0.008936826096244481,-0.000827339464497107,0.0015156720436588901,1668.0,241020.0,5947.0,4279.0,2106.6666666666665,0.010262277462859917,0.0109302265771674,0.009505937496019733,0.008978798423030156,0.007023129115277917,0.006920587503111775
Indústrias Extrativas,2021-10-01,2021-11-01,0.0018917693607550592,0.004752839935417535,0.0062321855179357415,0.00801858650833742,-0.001159961499863584,0.002019633039585203,1151.0,242171.0,5326.0,4175.0,1903.8333333333333,0.0109302265771674,0.009505937496019733,0.008978798423030156,0.007023129115277917,0.006920587503111775,0.004752839935417535
Indústrias Extrativas,2021-11-01,2021-12-01,-0.004658288648268152,0.0018917693607550592,0.004521732266428123,0.006512176972268695,-0.0014528930786093536,0.002579345137008141,459.0,242630.0,4588.0,4129.0,1555.3333333333333,0.009505937496019733,0.008978798423030156,0.007023129115277917,0.006920587503111775,0.004752839935417535,0.0018917693607550592
Indústrias Extrativas,2021-12-01,2022-01-01,0.0020949374411186224,-0.004658288648268152,0.0006621068826348142,0.004151472614887381,-0.0024499217767929814,0.004514740260951087,-1125.0,241505.0,3628.0,4753.0,994.6666666666666,0.008978798423030156,0.007023129115277917,0.006920587503111775,0.004752839935417535,0.0018917693607550592,-0.004658288648268152
Indústrias Extrativas,2022-01-01,2022-02-01,0.007805965988291051,0.0020949374411186224,-0.0002238606154648234,0.0030041624512354595,-0.0017782473542742496,0.003985925583357624,507.0,242012.0,4481.0,3974.0,723.5,0.007023129115277917,0.006920587503111775,0.004752839935417535,0.0018917693607550592,-0.004658288648268152,0.0020949374411186224
Indústrias Extrativas,2022-02-01,2022-03-01,0.003639601808771808,0.007805965988291051,0.0017475382603805072,0.0031346352634043155,-0.00028848208760067325,0.004125706035938827,1904.0,243916.0,6167.0,4263.0,760.6666666666666,0.006920587503111775,0.004752839935417535,0.0018917693607550592,-0.004658288648268152,0.0020949374411186224,0.007805965988291051
Indústrias Extrativas,2022-03-01,2022-04-01,0.006053642335707152,0.003639601808771808,0.004513501746060493,0.0025878043143476538,0.0005408464382504604,0.0037915721035697413,891.0,244807.0,5492.0,4601.0,631.1666666666666,0.004752839935417535,0.0018917693607550592,-0.004658288648268152,0.0020949374411186224,0.007805965988291051,0.003639601808771808
Indústrias Extrativas,2022-04-01,2022-05-01,0.006137543933273881,0.006053642335707152,0.0058330700442566705,0.0028046047143959235,0.0014689732798015072,0.003943322490160693,1491.0,246298.0,5767.0,4276.0,687.8333333333334,0.0018917693607550592,-0.004658288648268152,0.0020949374411186224,0.007805965988291051,0.003639601808771808,0.006053642335707152
Indústrias Extrativas,2022-05-01,2022-06-01,0.005366116007641798,0.006137543933273881,0.005276929359250947,0.003512233809815727,0.001762540383198757,0.004094091991358057,1521.0,247819.0,6098.0,4577.0,864.8333333333334,-0.004658288648268152,0.0020949374411186224,0.007805965988291051,0.003639601808771808,0.006053642335707152,0.006137543933273881
Indústrias Extrativas,2022-06-01,2022-07-01,0.006265779114335512,0.005366116007641798,0.005852434092207611,0.005182967919134052,0.0003932762055571345,0.0018484616389193413,1337.0,249156.0,5673.0,4336.0,1275.1666666666667,0.0020949374411186224,0.007805965988291051,0.003639601808771808,0.006053642335707152,0.006137543933273881,0.005366116007641798
Indústrias Extrativas,2022-07-01,2022-08-01,0.004881785384013939,0.006265779114335512,0.005923146351750397,0.005878108198003534,-6.964257644574267e-05,0.001240839124060759,1571.0,250727.0,5960.0,4389.0,1452.5,0.007805965988291051,0.003639601808771808,0.006053642335707152,0.006137543933273881,0.005366116007641798,0.006265779114335512
Indústrias Extrativas,2022-08-01,2022-09-01,0.004421596674516746,0.004881785384013939,0.005504560168663749,0.005390744763957348,0.00017359715104181835,0.0009209573985651528,1230.0,251957.0,6202.0,4972.0,1340.1666666666667,0.003639601808771808,0.006053642335707152,0.006137543933273881,0.005366116007641798,0.006265779114335512,0.004881785384013939
Indústrias Extrativas,2022-09-01,2022-10-01,0.0026993903712548423,0.004421596674516746,0.005189720390955399,0.005521077241581505,-0.0003150811670582326,0.0006903866333753232,1119.0,253076.0,5899.0,4780.0,1378.1666666666667,0.006053642335707152,0.006137543933273881,0.005366116007641798,0.006265779114335512,0.004881785384013939,0.004421596674516746
Indústrias Extrativas,2022-10-01,2022-11-01,0.0035497614513183987,0.0026993903712548423,0.004000924143261843,0.00496203524750612,-0.0006116662725654834,0.0012015910098083845,685.0,253761.0,5817.0,5132.0,1243.8333333333333,0.006137543933273881,0.005366116007641798,0.006265779114335512,0.004881785384013939,0.004421596674516746,0.0026993903712548423
Indústrias Extrativas,2022-11-01,2022-12-01,-0.0013289977076755516,0.0035497614513183987,0.003556916165696663,0.004530738167180206,-0.0005783179348673201,0.0011661560290980992,904.0,254665.0,5644.0,4740.0,1141.0,0.005366116007641798,0.006265779114335512,0.004881785384013939,0.004421596674516746,0.0026993903712548423,0.0035497614513183987
Indústrias Extrativas,2022-12-01,2023-01-01,0.0013389982251401824,-0.0013289977076755516,0.0016400513716325633,0.0034148858812939813,-0.001248347491754395,0.0023919103156418474,-338.0,254327.0,4145.0,4483.0,861.8333333333334,0.006265779114335512,0.004881785384013939,0.004421596674516746,0.0026993903712548423,0.0035497614513183987,-0.0013289977076755516
Indústrias Extrativas,2023-01-01,2023-02-01,0.005175922779138492,0.0013389982251401824,0.0011865873229276764,0.0025937557330947595,-0.000974724224596632,0.002100142803141529,341.0,254668.0,5157.0,4816.0,656.8333333333334,0.004881785384013939,0.004421596674516746,0.0026993903712548423,0.0035497614513183987,-0.0013289977076755516,0.0013389982251401824
Indústrias Extrativas,2023-02-01,2023-03-01,0.006080160273956647,0.005175922779138492,0.0017286410988677076,0.002642778632282185,-0.00014823728783512012,0.002155678016458062,1325.0,255993.0,5802.0,4477.0,672.6666666666666,0.004421596674516746,0.0026993903712548423,0.0035497614513183987,-0.0013289977076755516,0.0013389982251401824,0.005175922779138492
Indústrias Extrativas,2023-03-01,2023-04-01,0.009517986109508757,0.006080160273956647,0.004198360426078441,0.0029192058988555016,0.0006985808408510008,0.0024520268141802488,1566.0,257559.0,6720.0,5154.0,747.1666666666666,0.0026993903712548423,0.0035497614513183987,-0.0013289977076755516,0.0013389982251401824,0.005175922779138492,0.006080160273956647
Indústrias Extrativas,2023-04-01,2023-05-01,0.010065555547095683,0.009517986109508757,0.006924689720867965,0.00405563852189782,0.0015973006225670481,0.0034598005661887325,2475.0,260034.0,6933.0,4458.0,1045.5,0.0035497614513183987,-0.0013289977076755516,0.0013389982251401824,0.005175922779138492,0.006080160273956647,0.009517986109508757
Indústrias Extrativas,2023-05-01,2023-06-01,0.006899732706245298,0.010065555547095683,0.00855456731018703,0.005141604204527368,0.0023546847834794295,0.004094886689578642,2644.0,262678.0,7583.0,4939.0,1335.5,-0.0013289977076755516,0.0013389982251401824,0.005175922779138492,0.006080160273956647,0.009517986109508757,0.010065555547095683
Indústrias Extrativas,2023-06-01,2023-07-01,0.004572516728260788,0.006899732706245298,0.008827758120949913,0.006513059273514177,0.0013117256155699788,0.0029024580010679787,1825.0,264503.0,7131.0,5306.0,1696.0,0.0013389982251401824,0.005175922779138492,0.006080160273956647,0.009517986109508757,0.010065555547095683,0.006899732706245298
Indústrias Extrativas,2023-07-01,2023-08-01,0.0039957418735756265,0.004572516728260788,0.0071792683272005895,0.007051979024034278,-3.069577124467211e-07,0.0020735543293426864,1215.0,265718.0,6317.0,5102.0,1841.6666666666667,0.005175922779138492,0.006080160273956647,0.009517986109508757,0.010065555547095683,0.006899732706245298,0.004572516728260788
Indústrias Extrativas,2023-08-01,2023-09-01,0.004039333099385514,0.0039957418735756265,0.005155997102693904,0.006855282206440467,-0.0008121235138999818,0.002287160758011875,1066.0,266784.0,6563.0,5497.0,1798.5,0.006080160273956647,0.009517986109508757,0.010065555547095683,0.006899732706245298,0.004572516728260788,0.0039957418735756265
Indústrias Extrativas,2023-09-01,2023-10-01,0.004119357261296631,0.004039333099385514,0.004202530567073977,0.006515144344011944,-0.0013694263442617402,0.0025173140040030163,1082.0,267866.0,6115.0,5033.0,1717.8333333333333,0.009517986109508757,0.010065555547095683,0.006899732706245298,0.004572516728260788,0.0039957418735756265,0.004039333099385514
Indústrias Extrativas,2023-10-01,2023-11-01,0.0010547504623818049,0.004119357261296631,0.004051477411419257,0.005615372869309923,-0.001111113288693136,0.0022318312214213627,1108.0,268974.0,5745.0,4637.0,1490.0,0.010065555547095683,0.006899732706245298,0.004572516728260788,0.0039957418735756265,0.004039333099385514,0.004119357261296631
Indústrias Extrativas,2023-11-01,2023-12-01,-0.0016181651123601776,0.0010547504623818049,0.0030711469410213163,0.00411357202185761,-0.0008725942398400011,0.0017004479687191504,284.0,269258.0,4995.0,4711.0,1096.6666666666667,0.006899732706245298,0.004572516728260788,0.0039957418735756265,0.004039333099385514,0.004119357261296631,0.0010547504623818049
Indústrias Extrativas,2023-12-01,2024-01-01,0.0017638452569272703,-0.0016181651123601776,0.0011853142037727526,0.0026939223854233643,-0.001134181693565005,0.002248956366891936,-435.0,268823.0,3935.0,4370.0,720.0,0.004572516728260788,0.0039957418735756265,0.004039333099385514,0.004119357261296631,0.0010547504623818049,-0.0016181651123601776
Indústrias Extrativas,2024-01-01,2024-02-01,0.004649684353701267,0.0017638452569272703,0.0004001435356496325,0.0022258104735344447,-0.0008913309862112482,0.002096345336881928,475.0,269298.0,5596.0,5121.0,596.6666666666666,0.0039957418735756265,0.004039333099385514,0.004119357261296631,0.0010547504623818049,-0.0016181651123601776,0.0017638452569272703
Indústrias Extrativas,2024-02-01,2024-03-01,0.003179585806446859,0.004649684353701267,0.0015984548327561202,0.002334800886888718,-0.0001910770090363228,0.0021999703253182015,1258.0,270556.0,6401.0,5143.0,628.6666666666666,0.004039333099385514,0.004119357261296631,0.0010547504623818049,-0.0016181651123601776,0.0017638452569272703,0.004649684353701267
Indústrias Extrativas,2024-03-01,2024-04-01,0.0069043489714825145,0.003179585806446859,0.003197705139025132,0.0021915096713989424,0.00027051299339991364,0.0021104602126842086,863.0,271419.0,6285.0,5422.0,592.1666666666666,0.004119357261296631,0.0010547504623818049,-0.0016181651123601776,0.0017638452569272703,0.004649684353701267,0.003179585806446859
Indústrias Extrativas,2024-04-01,2024-05-01,0.007243007628042136,0.0069043489714825145,0.004911206377210213,0.0026556749564299233,0.001329345268534247,0.0027057289628831696,1887.0,273306.0,7130.0,5243.0,722.0,0.0010547504623818049,-0.0016181651123601776,0.0017638452569272703,0.004649684353701267,0.003179585806446859,0.0069043489714825145
Indústrias Extrativas,2024-05-01,2024-06-01,0.005982878208530566,0.007243007628042136,0.00577564746865717,0.003687051150706645,0.001664493608526368,0.0030557065741325744,1994.0,275300.0,7044.0,5050.0,1007.0,-0.0016181651123601776,0.0017638452569272703,0.004649684353701267,0.003179585806446859,0.0069043489714825145,0.007243007628042136
Indústrias Extrativas,2024-06-01,2024-07-01,0.004464430138138527,0.005982878208530566,0.006710078269351739,0.004953891704188435,0.0009314256498878492,0.001979909440565134,1657.0,276957.0,6717.0,5060.0,1355.6666666666667,0.0017638452569272703,0.004649684353701267,0.003179585806446859,0.0069043489714825145,0.007243007628042136,0.005982878208530566
Indústrias Extrativas,2024-07-01,2024-08-01,0.005526461598956193,0.004464430138138527,0.0058967719915704086,0.005403989184390311,0.00022349327957134414,0.0014357285140237821,1242.0,278199.0,6909.0,5667.0,1483.5,0.004649684353701267,0.003179585806446859,0.0069043489714825145,0.007243007628042136,0.005982878208530566,0.004464430138138527
Indústrias Extrativas,2024-08-01,2024-09-01,0.004203954066195368,0.005526461598956193,0.005324589981875095,0.005550118725266132,9.012837265723293e-05,0.0013955762760902112,1546.0,279745.0,6798.0,5252.0,1531.5,0.003179585806446859,0.0069043489714825145,0.007243007628042136,0.005982878208530566,0.004464430138138527,0.005526461598956193
Indústrias Extrativas,2024-09-01,2024-10-01,0.000291806638956898,0.004203954066195368,0.0047316152677633625,0.00572084676855755,-0.000576287448116731,0.0011331110151439644,1181.0,280926.0,6417.0,5236.0,1584.5,0.0069043489714825145,0.007243007628042136,0.005982878208530566,0.004464430138138527,0.005526461598956193,0.004203954066195368
Indústrias Extrativas,2024-10-01,2024-11-01,0.0008249182193144645,0.000291806638956898,0.0033407407680361534,0.004618756379803281,-0.0011151641689032602,0.002179060323106511,82.0,281008.0,5969.0,5887.0,1283.6666666666667,0.007243007628042136,0.005982878208530566,0.004464430138138527,0.005526461598956193,0.004203954066195368,0.000291806638956898
Indústrias Extrativas,2024-11-01,2024-12-01,-0.0029706819016643666,0.0008249182193144645,0.00177355964148891,0.003549074811682002,-0.0011322907993253208,0.0022034452107797735,232.0,281240.0,5672.0,5440.0,990.0,0.005982878208530566,0.004464430138138527,0.005526461598956193,0.004203954066195368,0.000291806638956898,0.0008249182193144645
Indústrias Extrativas,2024-12-01,2025-01-01,0.0021351781272352646,-0.0029706819016643666,-0.0006179856811310014,0.0020568147933161807,-0.001576923936147946,0.0029539186863578462,-833.0,280407.0,4174.0,5007.0,575.0,0.004464430138138527,0.005526461598956193,0.004203954066195368,0.000291806638956898,0.0008249182193144645,-0.0029706819016643666
Indústrias Extrativas,2025-01-01,2025-02-01,0.006132821203857948,0.0021351781272352646,-3.528518371545813e-06,0.0016686061248323038,-0.0010842061051950362,0.002758595867932547,600.0,281007.0,6059.0,5459.0,468.0,0.005526461598956193,0.004203954066195368,0.000291806638956898,0.0008249182193144645,-0.0029706819016643666,0.0021351781272352646
Indústrias Extrativas,2025-02-01,2025-03-01,0.0016066611110326417,0.006132821203857948,0.001765772476476282,0.0017696660589825962,0.00032511000091911893,0.0029052824224814083,1734.0,282741.0,7245.0,5511.0,499.3333333333333,0.004203954066195368,0.000291806638956898,0.0008249182193144645,-0.0029706819016643666,0.0021351781272352646,0.006132821203857948
Indústrias Extrativas,2025-03-01,2025-04-01,0.00355376030062701,0.0016066611110326417,0.0032915534807086183,0.0013367838997888082,0.0007886811812259657,0.002696308787175016,455.0,283196.0,6026.0,5571.0,378.3333333333333,0.000291806638956898,0.0008249182193144645,-0.0029706819016643666,0.0021351781272352646,0.006132821203857948,0.0016066611110326417
Indústrias Extrativas,2025-04-01,2025-05-01,0.004602129448024656,0.00355376030062701,0.0037644142051725337,0.0018804428434004937,0.0008963966434650407,0.002758928024287305,1010.0,284206.0,6292.0,5282.0,533.0,0.0008249182193144645,-0.0029706819016643666,0.0021351781272352646,0.006132821203857948,0.0016066611110326417,0.00355376030062701
Indústrias Extrativas,2025-05-01,2025-06-01,0.003688362987957861,0.004602129448024656,0.0032541836198947695,0.002509978048185526,0.001074104090737001,0.002874765537005971,1314.0,285520.0,6799.0,5485.0,713.3333333333334,-0.0029706819016643666,0.0021351781272352646,0.006132821203857948,0.0016066611110326417,0.00355376030062701,0.004602129448024656
Indústrias Extrativas,2025-06-01,2025-07-01,0.006193582394412598,0.003688362987957861,0.003948084245536509,0.0036198188631225638,0.00014631280644878484,0.0015025610985878054,1057.0,286577.0,6317.0,5260.0,1028.3333333333333,0.0021351781272352646,0.006132821203857948,0.0016066611110326417,0.00355376030062701,0.004602129448024656,0.003688362987957861
Indústrias Extrativas,2025-07-01,2025-08-01,0.0017205566710517205,0.006193582394412598,0.004828024943465038,0.0042962195743187865,0.00021706516374133002,0.0015927508801670978,1786.0,288363.0,7249.0,5463.0,1226.0,0.006132821203857948,0.0016066611110326417,0.00355376030062701,0.004602129448024656,0.003688362987957861,0.006193582394412598
Indústrias Extrativas,2025-08-01,2025-09-01,0.00290299308597485,0.0017205566710517205,0.0038675006844740597,0.0035608421521844146,0.00021643364632529597,0.0015936010754142463,497.0,288860.0,6377.0,5880.0,1019.8333333333334,0.0016066611110326417,0.00355376030062701,0.004602129448024656,0.003688362987957861,0.006193582394412598,0.0017205566710517205
Indústrias Extrativas,2025-09-01,2025-10-01,0.002692068038405001,0.00290299308597485,0.0036057107171463894,0.0037768974813414493,-0.0002683809999349965,0.00138871935886638,841.0,289701.0,6626.0,5785.0,1084.1666666666667,0.00355376030062701,0.004602129448024656,0.003688362987957861,0.006193582394412598,0.0017205566710517205,0.00290299308597485
Indústrias Extrativas,2025-10-01,2025-11-01,0.0010420033976876466,0.002692068038405001,0.0024385392651438574,0.0036332821043044473,-0.00046798407078309093,0.0014476740658643454,782.0,290483.0,6627.0,5845.0,1046.1666666666667,0.004602129448024656,0.003688362987957861,0.006193582394412598,0.0017205566710517205,0.00290299308597485,0.002692068038405001
Indústrias Extrativas,2025-11-01,2025-12-01,-0.0029884519887477387,0.0010420033976876466,0.002212354840689166,0.0030399277625816124,-0.0006443972744128781,0.0016451041059631624,303.0,290786.0,5668.0,5365.0,877.6666666666666,0.003688362987957861,0.006193582394412598,0.0017205566710517205,0.00290299308597485,0.002692068038405001,0.0010420033976876466
Indústrias Extrativas,2025-12-01,2026-01-01,0.001518814704606038,-0.0029884519887477387,0.0002485398157816363,0.001927125266464013,-0.0013759073366703927,0.0027303578193244426,-869.0,,4497.0,5366.0,556.6666666666666,0.006193582394412598,0.0017205566710517205,0.00290299308597485,0.002692068038405001,0.0010420033976876466,-0.0029884519887477387
Indústrias Extrativas,2026-01-01,2026-02-01,0.004112403406538001,0.001518814704606038,-0.000142544628818018,0.0011479973181629198,-0.000580945991346101,0.0019600570510674353,441.0,290358.0,5786.0,5345.0,332.5,0.0017205566710517205,0.00290299308597485,0.002692068038405001,0.0010420033976876466,-0.0029884519887477387,0.001518814704606038
Indústrias Extrativas,2026-02-01,2026-03-01,0.005749497856726332,0.004112403406538001,0.0008809220407987667,0.0015466384407439662,-4.294753671475785e-05,0.002256742956754777,1199.0,291557.0,6297.0,5098.0,449.5,0.00290299308597485,0.002692068038405001,0.0010420033976876466,-0.0029884519887477387,0.001518814704606038,0.004112403406538001
Indústrias Extrativas,2026-03-01,2026-04-01,0.00199435726221714,0.005749497856726332,0.0037935719892901233,0.00202105590253588,0.0008287318803288997,0.002739562933989274,1686.0,293243.0,7284.0,5598.0,590.3333333333334,0.002692068038405001,0.0010420033976876466,-0.0029884519887477387,0.001518814704606038,0.004112403406538001,0.005749497856726332
Indústrias Extrativas,2026-04-01,2026-05-01,0.0014341497565004027,0.00199435726221714,0.003952086175160491,0.0019047707731712365,0.0009591202160286183,0.002723372681032676,586.0,293829.0,6270.0,5684.0,557.6666666666666,0.0010420033976876466,-0.0029884519887477387,0.001518814704606038,0.004112403406538001,0.005749497856726332,0.00199435726221714
Indústrias Extrativas,2026-05-01,2026-06-01,0.0006181372332585002,0.0014341497565004027,0.0030593349584812917,0.0019701284996400292,0.0007193351671217809,0.002706536512514628,422.0,294251.0,5839.0,5417.0,577.5,-0.0029884519887477387,0.001518814704606038,0.004112403406538001,0.005749497856726332,0.00199435726221714,0.0014341497565004027
Indústrias de Transformação,2020-07-01,2020-08-01,0.013325898124338504,0.007802340117994277,-0.0025450069714959573,-0.006272871401347438,0.0012290532083104406,0.01278563197157014,52101.0,6677612.0,197406.0,145305.0,-41994.166666666664,0.004771499971275924,-0.004933596416139036,-0.029840111048733645,-0.014766922178784676,-0.0006704388536974733,0.007802340117994277
Indústrias de Transformação,2020-08-01,2020-09-01,0.01573417750789814,0.013325898124338504,0.006819266462878435,-0.004847138375837009,0.006237751700790245,0.014322311553534028,90187.0,6767799.0,244024.0,153837.0,-32500.166666666668,-0.004933596416139036,-0.029840111048733645,-0.014766922178784676,-0.0006704388536974733,0.007802340117994277,0.013325898124338504
Indústrias de Transformação,2020-09-01,2020-10-01,0.011786722015912908,0.01573417750789814,0.012287471916743639,-0.0014025093884974793,0.009160648076120576,0.01624377791017124,108188.0,6875987.0,282477.0,174289.0,-8771.666666666666,-0.029840111048733645,-0.014766922178784676,-0.0006704388536974733,0.007802340117994277,0.013325898124338504,0.01573417750789814
Indústrias de Transformação,2020-10-01,2020-11-01,0.006863745768501019,0.011786722015912908,0.01361559921604985,0.005535296122276947,0.005357303658989112,0.010485082178907246,82012.0,6957999.0,272580.0,190568.0,38357.0,-0.014766922178784676,-0.0006704388536974733,0.007802340117994277,0.013325898124338504,0.01573417750789814,0.011786722015912908
Indústrias de Transformação,2020-11-01,2020-12-01,-0.005872638235061448,0.006863745768501019,0.011461548430770687,0.009140407446824561,0.0014866385196659418,0.005342056943645903,48088.0,7006087.0,240342.0,192254.0,62689.0,-0.0006704388536974733,0.007802340117994277,0.013325898124338504,0.01573417750789814,0.011786722015912908,0.006863745768501019
Indústrias de Transformação,2020-12-01,2021-01-01,0.012333524433148932,-0.005872638235061448,0.004259276516450826,0.008273374216597231,-0.002620251552136465,0.0070220342507822135,-40904.0,6965183.0,164071.0,204975.0,56612.0,0.007802340117994277,0.013325898124338504,0.01573417750789814,0.011786722015912908,0.006863745768501019,-0.005872638235061448
Indústrias de Transformação,2021-01-01,2021-02-01,0.012261847720081511,0.012333524433148932,0.0044415439888628346,0.009028571602456343,-0.0021344369123496723,0.007172805102424696,86978.0,7052161.0,281902.0,194924.0,62424.833333333336,0.013325898124338504,0.01573417750789814,0.011786722015912908,0.006863745768501019,-0.005872638235061448,0.012333524433148932
Indústrias de Transformação,2021-02-01,2021-03-01,0.005319114106978836,0.012261847720081511,0.006240911306056331,0.00885122986841351,-0.0008130750197410718,0.007076877335114599,87546.0,7139707.0,305903.0,218357.0,61984.666666666664,0.01573417750789814,0.011786722015912908,0.006863745768501019,-0.005872638235061448,0.012333524433148932,0.012261847720081511
Indústrias de Transformação,2021-03-01,2021-04-01,0.002289016875036053,0.005319114106978836,0.009971495420069759,0.007115385968260292,5.8926542236614026e-05,0.006422812288601279,38180.0,7177887.0,277754.0,239574.0,50316.666666666664,0.011786722015912908,0.006863745768501019,-0.005872638235061448,0.012333524433148932,0.012261847720081511,0.005319114106978836
Indústrias de Transformação,2021-04-01,2021-05-01,0.005361024795344534,0.002289016875036053,0.006623326234032133,0.0055324351114474845,0.00030371245273510275,0.006244372984683498,16468.0,7194355.0,227656.0,211188.0,39392.666666666664,0.006863745768501019,-0.005872638235061448,0.012333524433148932,0.012261847720081511,0.005319114106978836,0.002289016875036053
Indústrias de Transformação,2021-05-01,2021-06-01,0.006179218354228196,0.005361024795344534,0.004323051925786474,0.005281981615921402,0.0005454873961311019,0.006216024929452174,38777.0,7233132.0,240874.0,202097.0,37840.833333333336,-0.005872638235061448,0.012333524433148932,0.012261847720081511,0.005319114106978836,0.002289016875036053,0.005361024795344534
